Year,AwardEffectiveDate,AwardExpirationDate,MinAmdLetterDate,MaxAmdLetterDate,AwardInstrument,AwardAmount,AwardID,Directorate,Division
2007,06/01/2007,05/31/2010,01/25/2007,02/02/2007,Standard Grant,260328,0700489,Directorate For Engineering,"Div Of Chem, Bioeng, Env, & Transp Sys"
2007,06/01/2007,05/31/2011,04/17/2007,07/31/2009,Continuing grant,354769,0700491,Direct For Mathematical & Physical Scien,Division Of Physics
2007,09/15/2007,08/31/2011,09/06/2007,09/06/2007,Standard Grant,130000,0700492,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2007,06/15/2007,05/31/2011,06/11/2007,05/15/2009,Standard Grant,142853,0700495,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2007,06/01/2007,05/31/2009,04/24/2007,06/18/2007,Standard Grant,81950,0700507,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2007,05/15/2007,12/31/2010,04/17/2007,07/07/2010,Standard Grant,181746,0700508,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2007,09/01/2007,08/31/2011,08/22/2007,08/22/2007,Standard Grant,100000,0700509,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2007,06/01/2007,05/31/2013,04/24/2007,04/29/2011,Continuing grant,599996,0700517,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2007,07/15/2007,07/31/2010,07/10/2007,07/19/2009,Standard Grant,148428,0700524,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2007,07/01/2007,06/30/2011,06/06/2007,06/17/2009,Continuing grant,250000,0700533,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2007,07/01/2007,06/30/2011,06/13/2007,06/13/2007,Standard Grant,150429,0700535,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2007,08/01/2007,07/31/2011,07/24/2007,08/17/2009,Standard Grant,278001,0700537,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2007,09/01/2007,08/31/2011,08/22/2007,08/22/2007,Standard Grant,191000,0700538,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2007,06/01/2007,02/28/2009,04/20/2007,04/20/2007,Standard Grant,73847,0700549,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2007,09/01/2007,02/28/2010,07/25/2007,05/12/2009,Fellowship,75000,0700551,Office Of The Director,Office Of Internatl Science &Engineering
2007,06/01/2007,05/31/2012,04/27/2007,04/27/2007,Standard Grant,83904,0700554,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2007,05/01/2007,04/30/2012,04/23/2007,04/06/2011,Standard Grant,147326,0700558,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2007,05/01/2007,04/30/2012,04/20/2007,04/20/2007,Standard Grant,276833,0700559,Directorate For Engineering,"Div Of Electrical, Commun & Cyber Sys"
2007,03/01/2007,02/29/2008,02/27/2007,02/27/2007,Standard Grant,9022,0700574,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2007,07/01/2007,06/30/2011,05/10/2007,04/06/2009,Continuing grant,315972,0700580,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2007,05/01/2007,04/30/2011,04/27/2007,08/21/2007,Standard Grant,324500,0700585,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2007,07/01/2007,06/30/2011,05/08/2007,03/27/2009,Standard Grant,88876,0700589,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2007,05/01/2007,04/30/2008,04/23/2007,04/23/2007,Standard Grant,10000,0700600,Directorate For Engineering,Div Of Industrial Innovation & Partnersh
2007,07/15/2007,06/30/2012,07/06/2007,06/28/2011,Standard Grant,515678,0700617,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2007,05/01/2007,04/30/2011,05/01/2007,06/02/2009,Standard Grant,295999,0700632,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2007,06/01/2007,05/31/2011,05/11/2007,05/11/2007,Standard Grant,120002,0700634,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2007,10/01/2007,09/30/2012,04/23/2007,03/05/2008,Standard Grant,183487,0700648,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2007,09/01/2007,08/31/2009,06/13/2007,01/12/2009,Fellowship,59445,0700651,Office Of The Director,Office Of Internatl Science &Engineering
2007,05/01/2007,02/29/2012,05/01/2007,08/22/2011,Standard Grant,425450,0700659,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2007,06/15/2007,05/31/2010,06/05/2007,06/05/2007,Standard Grant,300000,0700664,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2007,05/01/2007,04/30/2012,04/24/2007,08/13/2009,Standard Grant,293551,0700666,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2007,09/01/2007,08/31/2013,09/04/2007,08/22/2012,Continuing grant,242982,0700669,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2007,07/01/2007,06/30/2012,02/23/2007,12/05/2011,Standard Grant,406995,0700680,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2007,07/15/2007,06/30/2011,07/06/2007,07/06/2007,Standard Grant,309820,0700682,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2007,09/01/2007,08/31/2010,08/22/2007,08/17/2009,Standard Grant,282945,0700683,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2007,06/01/2007,08/31/2011,04/24/2007,07/15/2010,Standard Grant,162000,0700688,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2007,05/01/2007,04/30/2012,04/24/2007,04/24/2007,Standard Grant,188653,0700699,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2007,04/01/2007,12/31/2011,03/29/2007,06/19/2008,Standard Grant,379668,0700700,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2007,09/15/2007,08/31/2011,09/06/2007,05/27/2009,Continuing grant,335000,0700704,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2007,05/01/2007,04/30/2008,04/23/2007,04/23/2007,Standard Grant,10000,0700712,Directorate For Engineering,Div Of Industrial Innovation & Partnersh
2007,05/01/2007,04/30/2010,03/14/2007,03/14/2007,Standard Grant,220000,0700718,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2007,04/15/2007,03/31/2012,04/06/2007,07/08/2011,Standard Grant,383000,0700730,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2007,07/01/2007,06/30/2010,05/18/2007,12/10/2008,Standard Grant,140259,0700732,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2007,07/01/2007,06/30/2011,06/22/2007,07/02/2010,Continuing Grant,590000,0700740,Direct For Mathematical & Physical Scien,Division Of Chemistry
2007,08/01/2007,01/31/2008,07/27/2007,07/27/2007,Standard Grant,120000,0700742,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2007,09/01/2007,08/31/2009,09/04/2007,08/26/2008,Standard Grant,80130,0700747,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2007,03/15/2007,12/31/2008,03/13/2007,10/20/2008,Standard Grant,10000,0700757,Directorate For Engineering,Div Of Industrial Innovation & Partnersh
2007,07/01/2007,06/30/2013,04/10/2007,04/06/2011,Continuing grant,504278,0700758,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2007,03/15/2007,02/29/2008,03/13/2007,03/13/2007,Standard Grant,50000,0700759,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2007,07/15/2007,08/31/2012,07/11/2007,07/11/2007,Standard Grant,290000,0700760,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2007,04/01/2007,03/31/2011,03/19/2007,08/28/2008,Standard Grant,378222,0700764,Directorate For Engineering,"Div Of Chem, Bioeng, Env, & Transp Sys"
2007,01/15/2007,12/31/2007,01/16/2007,01/16/2007,Standard Grant,56438,0700770,Directorate For Geosciences,Office of Polar Programs (OPP)
2007,06/01/2007,05/31/2012,04/30/2007,03/23/2009,Continuing Grant,259050,0700774,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2007,07/01/2007,06/30/2010,03/16/2007,03/04/2008,Standard Grant,156000,0700794,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2007,08/01/2007,07/31/2010,07/19/2007,07/19/2007,Standard Grant,182583,0700806,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2007,07/01/2007,06/30/2011,06/13/2007,06/13/2007,Standard Grant,105001,0700809,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2007,06/01/2007,05/31/2013,05/10/2007,05/09/2011,Continuing grant,705400,0700811,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2007,09/01/2007,08/31/2011,08/30/2007,08/30/2007,Standard Grant,400000,0700813,Directorate For Engineering,"Div Of Chem, Bioeng, Env, & Transp Sys"
2007,07/01/2007,06/30/2012,05/24/2007,05/27/2011,Standard Grant,131543,0700815,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2007,07/01/2007,06/30/2011,05/07/2007,05/12/2009,Continuing grant,255004,0700819,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2007,04/15/2007,03/31/2011,04/03/2007,09/23/2010,Standard Grant,306000,0700820,Directorate For Engineering,"Div Of Electrical, Commun & Cyber Sys"
2007,05/01/2007,04/30/2010,03/13/2007,03/13/2007,Standard Grant,300000,0700827,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2007,06/01/2007,05/31/2011,05/29/2007,05/29/2007,Standard Grant,210000,0700828,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2007,09/01/2007,10/31/2008,09/04/2007,09/04/2007,Standard Grant,240000,0700830,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2007,06/01/2007,12/31/2011,05/18/2007,09/04/2009,Continuing grant,280088,0700831,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2007,06/01/2007,05/31/2011,05/07/2007,05/07/2007,Standard Grant,237409,0700841,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2007,07/15/2007,12/31/2010,07/12/2007,08/31/2009,Standard Grant,239999,0700865,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2007,08/15/2007,07/31/2009,06/22/2007,06/22/2007,Standard Grant,142516,0700868,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2007,09/01/2007,08/31/2011,06/15/2007,06/15/2007,Standard Grant,280000,0700869,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2007,07/01/2007,06/30/2013,05/07/2007,06/27/2011,Continuing Grant,450001,0700874,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2007,07/01/2007,06/30/2012,06/21/2007,08/04/2009,Standard Grant,300728,0700877,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2007,09/01/2007,08/31/2010,08/28/2007,04/27/2009,Standard Grant,260750,0700878,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2007,08/01/2007,03/31/2010,07/24/2007,07/24/2007,Standard Grant,235446,0700880,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2007,08/01/2007,07/31/2013,07/18/2007,03/14/2012,Standard Grant,306473,0700888,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2007,05/01/2007,04/30/2011,04/17/2007,04/17/2007,Standard Grant,300000,0700899,Directorate For Engineering,"Div Of Electrical, Commun & Cyber Sys"
2007,08/01/2007,07/31/2012,07/25/2007,07/25/2007,Standard Grant,121031,0700904,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2007,03/15/2007,02/29/2008,03/13/2007,03/13/2007,Standard Grant,10000,0700910,Directorate For Engineering,Div Of Industrial Innovation & Partnersh
2007,06/01/2008,08/31/2010,07/03/2007,05/27/2008,Fellowship,148050,0700911,Office Of The Director,Office Of Internatl Science &Engineering
2007,11/15/2006,10/31/2008,11/13/2006,12/18/2007,Standard Grant,100000,0700912,Direct For Mathematical & Physical Scien,Division Of Physics
2007,08/01/2007,12/31/2008,05/18/2007,06/25/2008,Standard Grant,65670,0700914,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2007,09/01/2007,06/30/2012,08/20/2007,06/30/2010,Standard Grant,393524,0700918,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2007,07/31/2006,08/31/2009,03/27/2007,06/28/2008,Standard Grant,44517,0700933,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2007,06/01/2008,08/31/2010,05/10/2007,05/10/2007,Fellowship Award,108610,0700939,Office Of The Director,Office Of Internatl Science &Engineering
2007,07/01/2007,06/30/2010,06/20/2007,06/20/2007,Standard Grant,100000,0700944,"Direct For Social, Behav & Economic Scie",Division Of Behavioral and Cognitive Sci
2007,06/01/2007,05/31/2010,05/31/2007,05/12/2009,Fellowship,132738,0700946,Office Of The Director,Office Of Internatl Science &Engineering
2007,09/01/2007,08/31/2009,08/21/2007,01/03/2008,Fellowship,195152,0700953,Office Of The Director,Office Of Internatl Science &Engineering
2007,06/01/2007,12/31/2007,05/18/2007,05/18/2007,Standard Grant,103048,0700966,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2007,07/01/2007,06/30/2013,05/11/2007,04/06/2011,Continuing grant,256833,0700973,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2007,08/01/2007,07/31/2013,08/01/2007,09/28/2012,Standard Grant,92863,0700983,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2007,06/01/2007,05/31/2010,04/30/2007,03/24/2009,Continuing grant,240000,0700995,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2007,07/01/2008,12/31/2010,09/04/2007,10/20/2009,Fellowship Award,102450,0700998,Office Of The Director,Office Of Internatl Science &Engineering
2007,06/01/2007,05/31/2012,04/30/2007,05/05/2009,Continuing grant,254930,0701001,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2007,06/01/2007,05/31/2010,05/10/2007,05/01/2009,Continuing Grant,173932,0701004,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2007,08/01/2007,07/31/2011,07/24/2007,07/24/2007,Standard Grant,109661,0701011,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2007,10/01/2007,03/31/2010,07/02/2007,09/04/2009,Fellowship Award,121544,0701013,Office Of The Director,Office Of Internatl Science &Engineering
2007,06/01/2007,05/31/2011,05/15/2007,05/15/2007,Standard Grant,126599,0701015,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2007,06/01/2007,11/30/2008,04/24/2007,04/24/2007,Standard Grant,95014,0701016,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2007,09/15/2007,08/31/2011,04/20/2007,07/07/2009,Continuing Grant,260381,0701018,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2007,01/01/2007,06/30/2008,12/19/2006,12/04/2007,Standard Grant,75000,0701024,Directorate For Engineering,"Div Of Electrical, Commun & Cyber Sys"
