Year,AwardEffectiveDate,AwardExpirationDate,MinAmdLetterDate,MaxAmdLetterDate,AwardInstrument,AwardAmount,AwardID,Directorate,Division
2003,04/01/2004,03/31/2007,03/18/2004,05/01/2006,Continuing grant,45796,0300096,Direct For Mathematical & Physical Scien,Division Of Astronomical Sciences
2003,05/01/2003,04/30/2007,04/26/2003,04/26/2003,Standard Grant,360000,0300097,Directorate For Engineering,"Div Of Electrical, Commun & Cyber Sys"
2003,09/01/2003,08/31/2006,08/07/2003,03/30/2005,Continuing grant,89920,0300106,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2003,07/01/2003,06/30/2008,03/17/2003,04/09/2007,Continuing grant,306675,0300121,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2003,06/01/2003,12/31/2008,03/12/2003,03/17/2008,Standard Grant,450000,0300125,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2003,07/15/2003,06/30/2008,07/08/2003,06/20/2007,Standard Grant,105000,0300126,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2003,07/01/2003,06/30/2007,04/03/2003,04/03/2003,Standard Grant,114996,0300128,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2003,06/01/2003,05/31/2007,04/04/2003,03/22/2005,Continuing grant,311999,0300130,Directorate For Engineering,"Div Of Electrical, Commun & Cyber Sys"
2003,07/15/2003,06/30/2006,07/08/2003,07/08/2003,Standard Grant,100000,0300132,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2003,07/15/2003,06/30/2006,07/02/2003,07/02/2003,Standard Grant,105000,0300133,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2003,06/01/2003,05/31/2007,05/08/2003,05/08/2003,Standard Grant,239895,0300156,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2003,06/01/2003,05/31/2008,05/19/2003,05/29/2007,Standard Grant,228521,0300168,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2003,07/01/2003,06/30/2009,03/27/2003,05/25/2007,Continuing grant,675877,0300172,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2003,05/01/2003,04/30/2007,04/21/2003,04/21/2003,Standard Grant,400000,0300173,Directorate For Engineering,"Div Of Electrical, Commun & Cyber Sys"
2003,05/15/2003,04/30/2008,05/15/2003,01/04/2007,Standard Grant,186959,0300181,Directorate For Engineering,"Div Of Electrical, Commun & Cyber Sys"
2003,09/01/2003,07/31/2007,05/15/2003,07/05/2005,Continuing Grant,170651,0300185,Direct For Mathematical & Physical Scien,Division Of Physics
2003,08/01/2003,01/31/2008,08/05/2003,03/29/2006,Standard Grant,309310,0300198,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2003,06/01/2003,07/31/2008,04/08/2003,12/20/2007,Standard Grant,103827,0300201,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2003,04/01/2003,03/31/2006,04/03/2003,04/03/2003,Standard Grant,31800,0300205,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2003,01/01/2003,06/30/2004,12/30/2002,12/30/2002,Standard Grant,69600,0300208,Directorate For Geosciences,Division Of Ocean Sciences
2003,04/15/2003,03/31/2007,04/16/2003,06/08/2005,Continuing Grant,300000,0300209,Directorate For Engineering,"Div Of Electrical, Commun & Cyber Sys"
2003,07/01/2003,06/30/2007,06/19/2003,06/19/2003,Standard Grant,399465,0300216,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2003,05/01/2003,04/30/2006,04/18/2003,04/18/2003,Standard Grant,134296,0300229,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2003,11/15/2002,10/31/2003,11/18/2002,11/18/2002,Standard Grant,25674,0300230,Office Of The Director,Office Of Internatl Science &Engineering
2003,05/15/2003,06/30/2007,05/15/2003,12/12/2006,Standard Grant,270000,0300235,Directorate For Engineering,"Div Of Electrical, Commun & Cyber Sys"
2003,05/01/2003,04/30/2006,04/04/2003,06/16/2005,Continuing grant,167745,0300236,Directorate For Engineering,"Div Of Electrical, Commun & Cyber Sys"
2003,07/01/2003,06/30/2006,05/08/2003,05/08/2003,Standard Grant,90402,0300255,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2003,08/01/2003,07/31/2007,08/08/2003,08/08/2003,Standard Grant,59881,0300256,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2003,05/01/2003,11/30/2007,04/04/2003,05/10/2007,Standard Grant,239988,0300263,Directorate For Engineering,"Div Of Electrical, Commun & Cyber Sys"
2003,04/15/2003,03/31/2007,04/03/2003,07/09/2004,Standard Grant,315920,0300268,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2003,07/01/2003,08/31/2004,05/20/2003,05/20/2003,Standard Grant,114437,0300271,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2003,05/01/2003,04/30/2009,04/04/2003,09/28/2009,Standard Grant,257884,0300273,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2003,08/15/2003,09/30/2008,08/08/2003,04/01/2008,Continuing grant,755000,0300285,Direct For Mathematical & Physical Scien,Division Of Physics
2003,08/15/2003,01/31/2007,08/13/2003,03/30/2006,Standard Grant,167996,0300293,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2003,06/01/2003,05/31/2008,04/23/2003,04/19/2007,Standard Grant,451633,0300294,Directorate For Geosciences,Div Atmospheric & Geospace Sciences
2003,06/01/2003,05/31/2007,03/12/2003,03/12/2003,Standard Grant,338964,0300297,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2003,08/01/2003,07/31/2007,08/05/2003,07/25/2006,Standard Grant,203995,0300316,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2003,05/15/2003,09/30/2007,04/18/2003,05/10/2007,Standard Grant,117045,0300319,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2003,07/01/2003,06/30/2005,06/13/2003,06/13/2003,Standard Grant,64000,0300321,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2003,01/01/2003,12/31/2003,12/26/2002,12/26/2002,Standard Grant,25000,0300326,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2003,07/15/2003,06/30/2007,06/18/2003,05/09/2005,Continuing grant,120000,0300336,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2003,07/01/2003,06/30/2006,04/26/2003,06/17/2005,Continuing grant,285629,0300340,Directorate For Engineering,"Div Of Electrical, Commun & Cyber Sys"
2003,08/15/2003,07/31/2005,08/12/2003,08/12/2003,Standard Grant,300000,0300345,Direct For Mathematical & Physical Scien,Division Of Physics
2003,05/15/2003,04/30/2007,03/27/2003,04/01/2005,Continuing grant,336871,0300349,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2003,05/01/2003,04/30/2007,04/03/2003,04/03/2003,Standard Grant,100000,0300356,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2003,08/01/2003,07/31/2007,07/29/2003,04/22/2004,Standard Grant,362000,0300359,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2003,08/01/2003,08/31/2006,08/06/2003,06/19/2006,Standard Grant,118000,0300361,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2003,07/01/2003,06/30/2007,04/11/2003,03/29/2005,Continuing grant,118692,0300364,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2003,06/01/2003,05/31/2007,04/09/2003,12/01/2003,Standard Grant,212000,0300370,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2003,06/01/2003,05/31/2007,05/16/2003,04/08/2005,Standard Grant,281982,0300386,Directorate For Engineering,"Div Of Electrical, Commun & Cyber Sys"
2003,05/15/2003,04/30/2006,04/18/2003,04/18/2003,Standard Grant,270000,0300387,Directorate For Engineering,"Div Of Electrical, Commun & Cyber Sys"
2003,06/01/2003,05/31/2008,04/04/2003,05/18/2007,Continuing Grant,263601,0300390,Directorate For Engineering,"Div Of Electrical, Commun & Cyber Sys"
2003,04/15/2003,03/31/2007,04/14/2003,04/14/2003,Standard Grant,319928,0300396,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2003,05/15/2003,04/30/2007,03/21/2003,04/03/2006,Standard Grant,246700,0300398,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2003,04/01/2003,03/31/2007,03/12/2003,03/12/2003,Standard Grant,388705,0300405,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2003,05/01/2003,12/31/2004,04/09/2003,04/09/2003,Standard Grant,99997,0300415,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2003,05/15/2003,04/30/2006,04/21/2003,04/21/2003,Standard Grant,98242,0300416,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2003,11/01/2002,10/31/2003,10/30/2002,10/30/2002,Standard Grant,50000,0300419,"Direct For Social, Behav & Economic Scie",Divn Of Social and Economic Sciences
2003,05/01/2003,04/30/2006,04/04/2003,07/23/2003,Standard Grant,204173,0300421,Directorate For Engineering,"Div Of Electrical, Commun & Cyber Sys"
2003,07/01/2003,06/30/2008,04/11/2003,06/14/2007,Continuing grant,208377,0300434,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2003,09/01/2003,08/31/2008,07/25/2003,08/29/2007,Standard Grant,300000,0300435,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2003,04/01/2003,03/31/2007,03/25/2003,04/04/2003,Standard Grant,237964,0300457,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2003,04/15/2003,03/31/2007,04/08/2003,06/01/2005,Continuing grant,208713,0300463,Directorate For Engineering,"Div Of Electrical, Commun & Cyber Sys"
2003,08/01/2003,07/31/2007,04/30/2003,06/24/2005,Continuing Grant,295786,0300467,Direct For Mathematical & Physical Scien,Division Of Materials Research
2003,06/01/2003,05/31/2007,04/18/2003,07/07/2005,Continuing grant,238001,0300477,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2003,07/01/2003,06/30/2007,06/12/2003,07/28/2006,Standard Grant,126053,0300483,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2003,05/01/2003,04/30/2007,04/14/2003,04/12/2005,Standard Grant,410954,0300484,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2003,07/01/2003,06/30/2009,03/27/2003,08/18/2006,Continuing Grant,543103,0300487,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2003,05/01/2003,04/30/2007,03/12/2003,03/12/2003,Standard Grant,356075,0300488,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2003,06/01/2003,05/31/2006,05/30/2003,06/17/2005,Continuing grant,372000,0300497,Directorate For Engineering,"Div Of Electrical, Commun & Cyber Sys"
2003,06/01/2003,05/31/2006,05/19/2003,05/19/2003,Standard Grant,106390,0300510,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2003,05/15/2003,04/30/2007,04/03/2003,04/03/2003,Standard Grant,98000,0300511,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2003,08/01/2003,07/31/2005,07/31/2003,07/31/2003,Standard Grant,86643,0300522,Directorate For Engineering,"Div Of Electrical, Commun & Cyber Sys"
2003,06/01/2003,05/31/2009,05/15/2003,04/08/2008,Continuing Grant,324999,0300525,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2003,05/01/2003,04/30/2006,04/17/2003,04/17/2003,Standard Grant,210000,0300526,Directorate For Engineering,"Div Of Electrical, Commun & Cyber Sys"
2003,08/01/2003,07/31/2009,04/25/2003,05/15/2007,Continuing grant,354980,0300529,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2003,04/15/2003,03/31/2007,04/04/2003,04/12/2006,Standard Grant,366001,0300537,Directorate For Engineering,"Div Of Electrical, Commun & Cyber Sys"
2003,05/01/2003,04/30/2007,04/11/2003,04/11/2003,Standard Grant,304886,0300539,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2003,04/15/2003,03/31/2007,04/09/2003,04/09/2003,Standard Grant,300000,0300542,Directorate For Engineering,"Div Of Electrical, Commun & Cyber Sys"
2003,09/01/2003,08/31/2006,08/27/2003,08/27/2003,Standard Grant,399998,0300549,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2003,07/01/2003,06/30/2006,04/04/2003,06/13/2005,Continuing Grant,209998,0300557,Directorate For Engineering,"Div Of Electrical, Commun & Cyber Sys"
2003,06/01/2003,11/30/2008,04/03/2003,06/23/2008,Continuing Grant,334462,0300563,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2003,04/15/2003,03/31/2006,04/08/2003,07/01/2005,Continuing grant,234379,0300568,Directorate For Engineering,"Div Of Electrical, Commun & Cyber Sys"
2003,05/01/2003,09/30/2005,04/11/2003,08/18/2004,Standard Grant,280306,0300574,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2003,06/01/2003,05/31/2006,05/19/2003,05/19/2003,Standard Grant,16500,0300592,Office Of The Director,Office Of Internatl Science &Engineering
2003,02/15/2003,01/31/2004,02/12/2003,02/12/2003,Standard Grant,54522,0300597,Directorate For Engineering,"Div Of Electrical, Commun & Cyber Sys"
2003,05/01/2003,10/31/2006,03/17/2003,03/22/2005,Continuing grant,300000,0300599,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2003,05/01/2003,01/31/2006,03/25/2003,01/25/2005,Continuing Grant,103485,0300600,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2003,05/01/2003,04/30/2006,04/29/2003,05/09/2005,Continuing grant,270000,0300605,Directorate For Engineering,"Div Of Electrical, Commun & Cyber Sys"
2003,06/01/2003,06/30/2006,05/15/2003,06/08/2005,Continuing grant,179278,0300609,Direct For Mathematical & Physical Scien,Division Of Physics
2003,07/15/2003,06/30/2007,06/12/2003,04/30/2005,Continuing grant,356250,0300631,Direct For Mathematical & Physical Scien,Division Of Materials Research
2003,05/15/2003,04/30/2009,04/09/2003,05/22/2007,Continuing grant,499113,0300639,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2003,10/15/2002,09/30/2008,10/09/2002,09/26/2006,Fellowship,275000,0300642,Direct For Education and Human Resources,Division Of Graduate Education
2003,06/01/2002,06/30/2006,06/09/2003,06/09/2003,Standard Grant,311670,0300649,Directorate For Engineering,"Div Of Electrical, Commun & Cyber Sys"
2003,08/01/2003,07/31/2006,05/16/2003,06/29/2005,Continuing Grant,195000,0300665,Direct For Mathematical & Physical Scien,Division Of Physics
2003,08/01/2003,07/31/2009,04/09/2003,04/17/2007,Continuing grant,519487,0300672,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2003,06/01/2003,05/31/2006,05/21/2003,03/16/2005,Interagency Agreement,79367,0300673,Direct For Mathematical & Physical Scien,Division Of Physics
2003,03/15/2003,02/28/2006,03/04/2003,02/23/2005,Standard Grant,72941,0300695,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2003,05/01/2003,04/30/2007,04/21/2003,04/27/2006,Standard Grant,67840,0300708,Office Of The Director,Office Of Internatl Science &Engineering
2003,07/01/2003,06/30/2007,07/02/2003,06/27/2005,Continuing Grant,665000,0300710,Direct For Mathematical & Physical Scien,Division Of Physics
2003,07/15/2003,01/31/2007,07/11/2003,09/07/2005,Continuing grant,340000,0300766,Direct For Mathematical & Physical Scien,Division Of Physics
2003,07/15/2003,06/30/2006,07/02/2003,08/29/2005,Continuing grant,189000,0300784,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2003,07/01/2003,06/30/2004,06/26/2003,06/26/2003,Standard Grant,8650,0300788,Direct For Biological Sciences,Div Of Molecular and Cellular Bioscience
2003,07/15/2003,06/30/2007,07/15/2003,10/28/2003,Standard Grant,292000,0300802,Directorate For Engineering,"Div Of Chem, Bioeng, Env, & Transp Sys"
2003,08/01/2002,07/31/2004,10/31/2002,10/31/2002,Continuing grant,200000,0300806,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2003,07/01/2003,06/30/2007,04/18/2003,04/18/2003,Standard Grant,126001,0300844,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2003,04/01/2003,03/31/2004,03/04/2003,03/04/2003,Standard Grant,10500,0300959,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2003,05/01/2003,04/30/2006,04/22/2003,04/22/2003,Standard Grant,164673,0300970,Direct For Biological Sciences,Div Of Biological Infrastructure
2003,07/01/2003,06/30/2007,07/02/2003,06/11/2007,Continuing grant,405000,0300973,Direct For Mathematical & Physical Scien,Division Of Physics
2003,07/01/2003,06/30/2007,03/27/2003,07/05/2005,Continuing grant,272999,0300974,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2003,08/01/2003,07/31/2007,07/27/2003,08/12/2005,Continuing grant,244777,0300982,Directorate For Engineering,"Div Of Chem, Bioeng, Env, & Transp Sys"
2003,08/01/2003,07/31/2008,06/12/2003,05/03/2006,Continuing grant,560000,0301007,Direct For Mathematical & Physical Scien,Division Of Materials Research
2003,05/01/2003,08/31/2006,04/18/2003,05/04/2005,Continuing Grant,308743,0301022,Directorate For Engineering,"Div Of Electrical, Commun & Cyber Sys"
2003,01/01/2003,12/31/2003,12/26/2002,12/26/2002,Standard Grant,95001,0301027,Direct For Computer & Info Scie & Enginr,Division of Computing and Communication Foundations
2003,09/01/2003,08/31/2006,07/16/2003,07/16/2003,Fellowship,150000,0301028,Direct For Biological Sciences,Div Of Biological Infrastructure
2003,03/15/2003,08/31/2005,03/04/2003,03/16/2005,Standard Grant,23620,0301032,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2003,09/01/2002,03/31/2006,11/07/2002,03/11/2005,Standard Grant,159421,0301034,Directorate For Geosciences,Office of Polar Programs (OPP)
2003,05/15/2003,04/30/2007,04/30/2003,05/05/2005,Continuing grant,360000,0301035,Direct For Mathematical & Physical Scien,Division Of Materials Research
2003,09/01/2002,08/31/2003,12/23/2002,12/23/2002,Standard Grant,70326,0301036,Directorate For Geosciences,Div Atmospheric & Geospace Sciences
2003,09/01/2002,09/30/2004,10/29/2002,10/29/2002,Standard Grant,42646,0301037,Directorate For Geosciences,Division Of Earth Sciences
2003,04/15/2003,03/31/2006,04/14/2003,01/26/2005,Standard Grant,85634,0301046,Direct For Computer & Info Scie & Enginr,Division Of Computer and Network Systems
2003,09/01/2003,08/31/2005,05/23/2003,05/23/2003,Fellowship,121100,0301047,Office Of The Director,Office Of Internatl Science &Engineering
2003,05/01/2003,08/31/2005,04/21/2003,07/13/2004,Standard Grant,78398,0301048,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2003,07/01/2003,06/30/2006,07/03/2003,06/28/2005,Continuing grant,80000,0301052,Direct For Mathematical & Physical Scien,Division Of Physics
2003,07/01/2003,06/30/2007,05/29/2003,06/08/2005,Continuing Grant,237294,0301054,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2003,04/15/2003,03/31/2007,04/04/2003,04/05/2005,Continuing grant,270000,0301056,Directorate For Engineering,"Div Of Electrical, Commun & Cyber Sys"
2003,05/15/2003,04/30/2007,05/14/2003,05/23/2005,Continuing Grant,211478,0301061,Direct For Mathematical & Physical Scien,Division Of Physics
2003,07/01/2003,06/30/2008,05/20/2003,09/07/2006,Continuing grant,400001,0301072,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2003,07/01/2003,06/30/2007,05/29/2003,08/10/2005,Continuing grant,227882,0301081,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2003,06/01/2003,11/30/2006,03/25/2003,03/25/2003,Standard Grant,121093,0301083,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2003,05/01/2003,08/31/2006,04/02/2003,06/19/2006,Standard Grant,281788,0301084,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2003,08/01/2002,11/30/2003,03/26/2003,03/26/2003,Standard Grant,5490,0301087,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2003,06/01/2003,05/31/2007,05/19/2003,11/30/2004,Continuing Grant,126984,0301089,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2003,06/01/2003,05/31/2006,03/06/2003,02/28/2005,Continuing grant,445797,0301092,Direct For Mathematical & Physical Scien,Division Of Chemistry
2003,06/01/2003,05/31/2008,05/19/2003,04/16/2007,Continuing grant,113853,0301095,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2003,06/15/2002,06/30/2005,12/06/2002,12/06/2002,Continuing grant,99756,0301097,Direct For Mathematical & Physical Scien,Division Of Chemistry
2003,06/01/2003,05/31/2007,05/08/2003,04/19/2005,Continuing Grant,576000,0301101,Direct For Mathematical & Physical Scien,Division Of Chemistry
2003,07/01/2002,08/31/2007,12/13/2002,09/13/2006,Standard Grant,523716,0301108,Direct For Computer & Info Scie & Enginr,Division Of Computer and Network Systems
2003,10/01/2003,01/31/2006,07/26/2003,02/09/2005,Fellowship Award,100000,0301113,Direct For Biological Sciences,Div Of Biological Infrastructure
2003,05/01/2003,04/30/2008,05/08/2003,04/23/2007,Standard Grant,452567,0301115,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2003,05/15/2003,04/30/2006,04/04/2003,04/04/2003,Standard Grant,125160,0301116,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2003,09/01/2002,07/31/2004,11/06/2002,11/06/2002,Standard Grant,68467,0301119,"Direct For Social, Behav & Economic Scie",Divn Of Social and Economic Sciences
2003,06/15/2003,05/31/2006,06/20/2003,04/08/2004,Continuing grant,214060,0301120,Directorate For Geosciences,Div Atmospheric & Geospace Sciences
2003,07/01/2003,06/30/2008,03/27/2003,04/10/2007,Continuing grant,478511,0301122,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2003,05/01/2003,04/30/2004,04/21/2003,04/21/2003,Standard Grant,26627,0301123,Direct For Mathematical & Physical Scien,Division Of Physics
2003,08/01/2003,05/31/2007,07/30/2003,07/30/2003,Standard Grant,146640,0301129,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2003,07/01/2003,06/30/2006,03/27/2003,03/27/2003,Standard Grant,120067,0301133,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2003,07/15/2003,12/31/2006,09/10/2003,07/10/2006,Standard Grant,1426481,0301139,Directorate For Geosciences,Division Of Ocean Sciences
2003,05/01/2003,12/31/2007,04/09/2003,04/16/2007,Standard Grant,360000,0301140,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2003,09/01/2002,07/31/2006,11/12/2002,07/03/2003,Continuing Grant,145424,0301142,"Direct For Social, Behav & Economic Scie",Divn Of Social and Economic Sciences
2003,05/15/2003,04/30/2008,07/10/2003,11/02/2006,Continuing grant,3385000,0301149,Office Of The Director,Office Of Internatl Science &Engineering
2003,06/15/2003,05/31/2007,06/12/2003,06/12/2003,Standard Grant,250000,0301157,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2003,01/22/2002,09/30/2003,11/07/2002,04/28/2003,Continuing Grant,366859,0301159,Directorate For Geosciences,Div Atmospheric & Geospace Sciences
2003,06/01/2003,05/31/2007,04/18/2003,04/18/2003,Standard Grant,141261,0301162,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2003,09/01/2002,01/31/2005,01/28/2003,02/11/2003,Continuing Grant,114220,0301166,Direct For Mathematical & Physical Scien,Division Of Materials Research
2003,12/15/2002,11/30/2004,12/11/2002,02/13/2004,Standard Grant,45200,0301167,Direct For Computer & Info Scie & Enginr,Division Of Computer and Network Systems
2003,06/01/2003,05/31/2008,03/21/2003,08/18/2006,Continuing grant,575545,0301168,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2003,07/01/2003,06/30/2007,06/27/2003,06/27/2003,Standard Grant,105000,0301172,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2003,11/01/2002,06/30/2008,11/27/2002,08/22/2005,Continuing grant,388006,0301173,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2003,10/01/2003,09/30/2006,06/03/2003,06/03/2003,Standard Grant,308953,0301178,Directorate For Engineering,"Div Of Chem, Bioeng, Env, & Transp Sys"
2003,07/01/2003,06/30/2007,06/13/2003,06/23/2005,Continuing Grant,98652,0301179,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
