Year,AwardEffectiveDate,AwardExpirationDate,MinAmdLetterDate,MaxAmdLetterDate,AwardInstrument,AwardAmount,AwardID,Directorate,Division
2008,07/01/2008,06/30/2012,06/24/2008,04/27/2009,Standard Grant,286000,0800173,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2008,05/15/2008,04/30/2010,05/13/2008,05/13/2008,Standard Grant,127111,0800180,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2008,07/15/2008,06/30/2013,07/03/2008,06/13/2011,Continuing grant,689553,0800183,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2008,06/01/2008,05/31/2013,04/29/2008,04/29/2008,Standard Grant,260000,0800194,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2008,07/01/2008,06/30/2011,06/26/2008,06/26/2008,Standard Grant,199997,0800197,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2008,07/01/2008,06/30/2012,06/13/2008,04/16/2010,Continuing grant,123885,0800198,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2008,07/01/2008,06/30/2013,06/24/2008,06/24/2008,Standard Grant,310001,0800202,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2008,08/01/2008,10/31/2012,07/17/2008,07/16/2012,Continuing Grant,517500,0800207,Direct For Mathematical & Physical Scien,Division Of Materials Research
2008,05/01/2008,10/31/2011,04/29/2008,05/05/2011,Standard Grant,470290,0800208,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2008,01/01/2008,06/30/2009,12/27/2007,12/18/2008,Standard Grant,89744,0800212,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2008,06/15/2008,11/30/2010,06/04/2008,06/04/2008,Standard Grant,350000,0800213,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2008,07/01/2008,06/30/2012,06/30/2008,05/12/2010,Continuing Grant,327300,0800233,Direct For Mathematical & Physical Scien,Division Of Physics
2008,05/01/2008,04/30/2012,04/28/2008,04/05/2010,Continuing Grant,515000,0800234,Direct For Mathematical & Physical Scien,Division Of Physics
2008,08/01/2008,07/31/2013,05/12/2008,05/13/2009,Standard Grant,401189,0800237,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2008,04/01/2008,03/31/2012,02/26/2008,07/17/2009,Standard Grant,255957,0800241,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2008,06/01/2008,08/31/2012,04/07/2008,05/21/2012,Continuing grant,426181,0800243,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2008,05/01/2008,04/30/2012,04/29/2008,02/13/2010,Continuing grant,174157,0800245,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2008,06/01/2008,05/31/2012,04/07/2008,04/07/2008,Standard Grant,141919,0800247,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2008,08/01/2008,07/31/2011,07/16/2008,07/16/2008,Standard Grant,231518,0800249,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2008,04/01/2008,03/31/2009,12/04/2007,12/04/2007,Standard Grant,12000,0800253,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2008,07/01/2008,05/31/2010,06/18/2008,04/27/2009,Standard Grant,114795,0800254,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2008,07/15/2008,06/30/2013,07/03/2008,06/13/2011,Continuing Grant,519999,0800257,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2008,09/01/2008,04/30/2012,08/18/2008,08/18/2008,Standard Grant,248735,0800263,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2008,08/01/2008,07/31/2011,07/30/2008,07/30/2008,Standard Grant,149997,0800265,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2008,06/01/2008,05/31/2014,05/02/2008,07/21/2011,Continuing grant,205561,0800266,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2008,08/01/2008,01/31/2013,07/18/2008,09/18/2012,Standard Grant,240000,0800267,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2008,06/01/2008,05/31/2013,05/02/2008,07/21/2011,Continuing grant,415632,0800272,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2008,08/01/2008,07/31/2012,06/20/2008,09/08/2010,Continuing Grant,205321,0800273,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2008,10/01/2008,09/30/2011,09/24/2008,09/24/2008,Standard Grant,29700,0800276,Direct For Mathematical & Physical Scien,Division Of Materials Research
2008,07/01/2008,06/30/2011,06/23/2008,04/16/2010,Continuing Grant,171068,0800280,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2008,08/15/2008,07/31/2015,08/14/2008,08/13/2012,Continuing Grant,541770,0800285,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2008,06/01/2008,05/31/2012,05/19/2008,07/05/2011,Standard Grant,310095,0800290,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2008,07/01/2008,06/30/2011,06/30/2008,06/30/2008,Standard Grant,150000,0800300,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2008,06/15/2008,11/30/2011,06/04/2008,06/04/2008,Standard Grant,155082,0800306,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2008,05/01/2008,04/30/2012,04/29/2008,02/28/2011,Standard Grant,307241,0800307,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2008,09/15/2008,08/31/2012,09/16/2008,06/07/2010,Continuing grant,120943,0800311,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2008,01/15/2008,06/30/2009,01/09/2008,01/09/2008,Standard Grant,30000,0800342,Directorate For Engineering,"Div Of Chem, Bioeng, Env, & Transp Sys"
2008,07/01/2008,06/30/2013,04/10/2008,05/24/2011,Continuing grant,522012,0800345,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2008,07/15/2008,06/30/2013,07/11/2008,09/02/2011,Standard Grant,211799,0800353,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2008,08/01/2008,07/31/2012,07/03/2008,05/11/2010,Standard Grant,111999,0800356,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2008,06/15/2008,11/30/2011,06/04/2008,06/04/2008,Standard Grant,193869,0800366,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2008,06/01/2008,05/31/2012,04/11/2008,09/15/2010,Standard Grant,377033,0800388,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2008,09/01/2008,08/31/2011,08/13/2008,08/13/2008,Standard Grant,143614,0800391,Directorate For Engineering,"Div Of Electrical, Commun & Cyber Sys"
2008,08/01/2008,07/31/2011,05/21/2008,05/21/2008,Standard Grant,210000,0800399,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2008,05/01/2008,04/30/2012,04/21/2008,04/21/2008,Standard Grant,299332,0800408,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2008,08/01/2008,07/31/2012,07/30/2008,07/30/2008,Standard Grant,240000,0800414,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2008,05/01/2008,10/31/2011,03/13/2008,04/20/2010,Continuing grant,540698,0800415,Direct For Mathematical & Physical Scien,Division Of Materials Research
2008,06/01/2008,05/31/2013,04/07/2008,04/02/2012,Continuing grant,499339,0800416,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2008,05/01/2008,04/30/2012,04/30/2008,04/30/2008,Standard Grant,300000,0800417,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2008,07/01/2008,06/30/2012,06/20/2008,05/06/2010,Continuing Grant,222000,0800426,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2008,05/01/2008,04/30/2014,04/08/2008,03/08/2012,Continuing grant,424634,0800428,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2008,05/15/2008,04/30/2011,05/13/2008,10/29/2008,Standard Grant,256063,0800433,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2008,07/01/2008,06/30/2012,06/23/2008,06/23/2008,Standard Grant,403751,0800471,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2008,05/01/2008,04/30/2012,04/21/2008,04/21/2008,Standard Grant,238448,0800474,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2008,07/15/2008,06/30/2011,07/11/2008,07/11/2008,Standard Grant,332996,0800481,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2008,09/01/2008,02/28/2013,05/14/2008,03/15/2012,Standard Grant,197922,0800487,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2008,06/15/2008,05/31/2012,06/17/2008,06/17/2008,Standard Grant,192341,0800492,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2008,08/01/2008,10/31/2010,07/15/2008,02/10/2009,Standard Grant,340000,0800500,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2008,04/01/2008,03/31/2011,04/16/2008,09/02/2009,Standard Grant,299782,0800501,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2008,07/01/2008,06/30/2012,06/18/2008,06/18/2008,Standard Grant,363013,0800507,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2008,05/01/2008,04/30/2011,04/23/2008,04/23/2008,Standard Grant,140025,0800521,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2008,06/15/2008,05/31/2012,05/22/2008,05/22/2008,Standard Grant,135000,0800522,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2008,06/15/2008,11/30/2012,06/03/2008,02/09/2010,Standard Grant,255994,0800525,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2008,07/01/2008,06/30/2010,04/28/2008,04/20/2009,Continuing grant,300000,0800526,Direct For Mathematical & Physical Scien,Division Of Physics
2008,07/01/2008,06/30/2011,04/22/2008,04/22/2008,Standard Grant,320002,0800533,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2008,06/01/2008,05/31/2011,05/29/2008,05/29/2008,Standard Grant,125818,0800538,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2008,10/01/2008,09/30/2014,04/29/2008,07/25/2011,Continuing grant,719197,0800542,Directorate For Geosciences,Div Atmospheric & Geospace Sciences
2008,09/01/2008,08/31/2012,08/11/2008,08/11/2008,Standard Grant,115821,0800545,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2008,03/15/2008,02/29/2012,03/10/2008,06/13/2012,Standard Grant,419136,0800560,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2008,08/01/2007,07/31/2009,01/10/2008,05/28/2008,Continuing Grant,89645,0800562,Direct For Computer & Info Scie & Enginr,Division Of Computer and Network Systems
2008,07/01/2008,06/30/2015,06/30/2008,05/03/2014,Continuing grant,480000,0800568,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2008,06/01/2008,11/30/2008,05/15/2008,05/15/2008,Standard Grant,85053,0800570,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2008,02/01/2008,01/31/2009,02/13/2008,02/13/2008,Standard Grant,25000,0800572,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2008,07/01/2008,06/30/2012,04/24/2008,04/24/2008,Standard Grant,269601,0800575,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2008,06/01/2008,05/31/2011,04/22/2008,04/22/2008,Standard Grant,67027,0800580,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2008,05/15/2008,07/31/2011,05/12/2008,05/12/2008,Standard Grant,245681,0800587,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2008,06/01/2008,04/30/2010,04/25/2008,06/16/2009,Standard Grant,164427,0800596,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2008,07/01/2008,06/30/2012,02/19/2008,10/29/2008,Standard Grant,282060,0800606,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2008,07/01/2008,06/30/2011,04/30/2008,04/30/2008,Standard Grant,65525,0800608,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2008,09/01/2008,08/31/2013,08/28/2008,07/15/2010,Continuing grant,864660,0800612,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2008,06/15/2008,09/30/2012,06/03/2008,08/13/2009,Standard Grant,303650,0800619,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2008,06/01/2008,02/28/2009,04/22/2008,04/22/2008,Standard Grant,100711,0800628,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2008,05/15/2008,04/30/2012,04/11/2008,04/11/2008,Standard Grant,157681,0800629,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2008,06/15/2008,05/31/2013,06/20/2008,08/09/2011,Continuing Grant,595000,0800631,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2008,05/15/2008,04/30/2012,05/08/2008,03/03/2010,Continuing grant,345000,0800641,Direct For Mathematical & Physical Scien,Division Of Materials Research
2008,06/01/2008,05/31/2012,04/15/2008,03/31/2010,Continuing Grant,227997,0800642,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2008,07/01/2008,06/30/2012,04/24/2008,04/24/2008,Standard Grant,230399,0800645,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2008,08/13/2006,12/31/2009,10/19/2007,02/04/2009,Standard Grant,72216,0800648,Directorate For Geosciences,Division Of Earth Sciences
2008,09/17/2007,02/28/2013,10/26/2007,08/06/2012,Standard Grant,213669,0800653,Directorate For Geosciences,Division Of Ocean Sciences
2008,05/01/2008,04/30/2013,04/11/2008,06/17/2009,Standard Grant,506000,0800658,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2008,05/01/2008,05/31/2013,04/21/2008,03/29/2013,Standard Grant,374938,0800662,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2008,09/17/2007,07/31/2008,10/26/2007,10/26/2007,Standard Grant,59859,0800665,Directorate For Geosciences,Division Of Ocean Sciences
2008,07/15/2008,06/30/2012,07/03/2008,07/03/2008,Standard Grant,105000,0800671,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2008,07/01/2008,06/30/2012,04/11/2008,05/03/2010,Continuing Grant,394917,0800673,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2008,06/01/2008,05/31/2013,05/08/2008,05/08/2008,Standard Grant,79738,0800674,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2008,06/01/2008,09/30/2012,05/12/2008,05/12/2008,Standard Grant,380000,0800676,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2008,06/15/2008,05/31/2012,06/17/2008,06/17/2008,Standard Grant,110557,0800678,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2008,07/01/2008,06/30/2013,04/28/2008,04/28/2008,Standard Grant,351000,0800680,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2008,07/01/2008,06/30/2013,04/30/2008,04/30/2008,Standard Grant,267045,0800688,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2008,07/01/2008,06/30/2012,04/15/2008,05/03/2010,Continuing grant,144000,0800704,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2008,08/01/2008,07/31/2012,06/30/2008,06/30/2008,Standard Grant,126326,0800705,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2008,04/15/2008,03/31/2012,04/11/2008,02/14/2011,Standard Grant,265269,0800718,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2008,05/01/2008,04/30/2012,04/14/2008,02/26/2009,Standard Grant,372506,0800735,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2008,05/01/2008,04/30/2012,04/11/2008,04/11/2008,Standard Grant,304000,0800741,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2008,05/01/2008,04/30/2013,04/14/2008,05/25/2012,Standard Grant,49925,0800743,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2008,07/01/2008,06/30/2011,04/21/2008,04/21/2008,Standard Grant,271049,0800744,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2008,09/01/2008,08/31/2012,08/18/2008,08/18/2008,Standard Grant,259999,0800753,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2008,06/01/2008,05/31/2012,04/03/2008,06/22/2010,Continuing Grant,210000,0800762,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2008,02/01/2009,01/31/2011,01/23/2009,06/15/2010,Standard Grant,88185,0800763,Directorate For Geosciences,Div Atmospheric & Geospace Sciences
2008,06/01/2008,05/31/2011,06/03/2008,06/11/2010,Standard Grant,256174,0800769,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2008,06/01/2008,12/31/2013,04/25/2008,03/22/2013,Standard Grant,317464,0800772,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2008,07/01/2008,12/31/2012,06/19/2008,07/25/2012,Standard Grant,412600,0800786,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2008,04/15/2008,03/31/2011,04/14/2008,04/14/2008,Standard Grant,349735,0800790,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2008,09/01/2008,08/31/2012,08/11/2008,04/06/2011,Standard Grant,369000,0800793,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2008,05/01/2008,04/30/2012,04/29/2008,06/03/2009,Standard Grant,373875,0800805,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2008,07/01/2008,06/30/2012,03/10/2008,04/04/2011,Standard Grant,362000,0800811,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2008,10/01/2008,09/30/2011,05/13/2008,05/13/2008,Standard Grant,100009,0800822,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2008,09/01/2008,08/31/2012,04/07/2008,06/02/2010,Continuing Grant,126456,0800832,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2008,07/15/2008,10/31/2009,07/09/2008,07/09/2008,Standard Grant,85841,0800837,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2008,05/01/2008,04/30/2009,12/10/2007,12/10/2007,Standard Grant,18900,0800840,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2008,06/01/2008,05/31/2013,05/30/2008,05/30/2008,Standard Grant,250000,0800849,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2008,07/01/2008,06/30/2012,06/17/2008,07/02/2010,Standard Grant,336207,0800858,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2008,07/01/2008,06/30/2012,06/20/2008,01/13/2009,Standard Grant,400000,0800863,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2008,05/15/2008,04/30/2013,05/13/2008,10/26/2012,Standard Grant,332000,0800870,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2008,06/01/2008,05/31/2012,03/10/2008,03/10/2008,Standard Grant,372400,0800871,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2008,07/01/2008,06/30/2012,06/23/2008,06/23/2008,Standard Grant,289580,0800873,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2008,06/01/2008,05/31/2015,04/07/2008,05/23/2012,Continuing grant,534175,0800876,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2008,07/01/2008,06/30/2012,07/02/2008,05/05/2010,Standard Grant,270828,0800886,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2008,07/01/2008,01/31/2013,05/05/2008,04/07/2011,Standard Grant,356451,0800896,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2008,06/01/2008,05/31/2011,03/28/2008,03/08/2010,Standard Grant,353997,0800904,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2008,09/01/2008,08/31/2012,08/18/2008,10/05/2010,Standard Grant,116084,0800906,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2008,06/01/2008,05/31/2012,04/11/2008,03/02/2010,Continuing Grant,386146,0800908,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2008,09/01/2008,08/31/2012,06/17/2008,06/17/2008,Standard Grant,320237,0800912,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2008,08/15/2008,07/31/2014,08/14/2008,06/21/2012,Continuing grant,1363633,0800929,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2008,05/15/2008,10/31/2012,05/12/2008,05/12/2008,Standard Grant,249410,0800932,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2008,06/01/2008,05/31/2011,04/29/2008,04/29/2008,Standard Grant,84056,0800940,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2008,07/01/2008,06/30/2013,06/30/2008,06/30/2008,Standard Grant,150514,0800948,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2008,09/01/2008,08/31/2013,08/28/2008,08/28/2008,Standard Grant,155779,0800949,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2008,09/01/2008,08/31/2012,04/07/2008,06/02/2010,Continuing Grant,152999,0800951,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2008,08/01/2008,07/31/2012,07/21/2008,04/27/2009,Standard Grant,246302,0800961,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2008,08/01/2008,12/31/2008,07/29/2008,07/29/2008,Standard Grant,245999,0800964,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2008,07/01/2008,06/30/2012,05/02/2008,05/02/2008,Standard Grant,115372,0800967,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2008,06/15/2008,05/31/2012,04/07/2008,03/29/2010,Continuing grant,448356,0800968,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2008,07/01/2008,06/30/2011,04/28/2008,06/24/2010,Standard Grant,185000,0800972,Direct For Mathematical & Physical Scien,Division Of Physics
2008,06/15/2008,08/31/2011,04/15/2008,04/12/2010,Continuing grant,189000,0800978,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2008,04/15/2008,09/30/2013,04/08/2008,11/19/2012,Continuing Grant,430673,0800979,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2008,02/01/2008,01/31/2009,01/30/2008,01/30/2008,Standard Grant,12000,0800984,Directorate For Engineering,"Div Of Chem, Bioeng, Env, & Transp Sys"
