Year,AwardEffectiveDate,AwardExpirationDate,MinAmdLetterDate,MaxAmdLetterDate,AwardInstrument,AwardAmount,AwardID,Directorate,Division
2015,06/15/2015,05/31/2018,06/03/2015,06/03/2015,Standard Grant,270019,1500077,Direct For Education and Human Resources,Division Of Graduate Education
2015,07/15/2015,06/30/2019,07/08/2015,07/08/2015,Standard Grant,300000,1500083,Direct For Education and Human Resources,Division Of Graduate Education
2015,06/01/2015,05/31/2018,06/04/2015,06/04/2015,Standard Grant,300000,1500084,Direct For Education and Human Resources,Division Of Graduate Education
2015,03/01/2015,02/29/2016,02/26/2015,09/23/2015,Standard Grant,200000,1500086,"Direct For Social, Behav & Economic Scie",Divn Of Social and Economic Sciences
2015,08/15/2015,07/31/2019,08/07/2015,08/07/2015,Standard Grant,300000,1500089,Direct For Education and Human Resources,Division Of Graduate Education
2015,04/01/2015,03/31/2017,01/06/2015,01/06/2015,Standard Grant,86544,1500091,Directorate For Engineering,"Div Of Chem, Bioeng, Env, & Transp Sys"
2015,09/01/2015,08/31/2017,09/03/2015,08/24/2016,Continuing Grant,197115,1500092,"Direct For Social, Behav & Economic Scie",Division Of Behavioral and Cognitive Sci
2015,04/01/2015,03/31/2018,03/23/2015,05/07/2015,Standard Grant,211924,1500095,Directorate For Engineering,Div Of Industrial Innovation & Partnersh
2015,04/01/2015,09/30/2016,03/23/2015,03/23/2015,Standard Grant,199394,1500097,Directorate For Engineering,Div Of Industrial Innovation & Partnersh
2015,07/01/2015,06/30/2019,03/31/2015,06/09/2017,Continuing Grant,295800,1500098,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2015,09/01/2015,06/30/2021,08/25/2015,04/21/2020,Continuing Grant,420000,1500099,Direct For Mathematical & Physical Scien,Division Of Physics
2015,06/01/2015,11/30/2018,06/03/2015,06/03/2015,Standard Grant,300000,1500101,Direct For Education and Human Resources,Division Of Graduate Education
2015,08/15/2015,07/31/2018,08/13/2015,08/25/2017,Continuing Grant,179530,1500106,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2015,06/15/2015,05/31/2019,06/12/2015,06/15/2017,Continuing Grant,300000,1500121,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2015,08/15/2015,04/30/2021,08/11/2015,07/13/2020,Standard Grant,295460,1500123,Directorate For Engineering,Div Of Industrial Innovation & Partnersh
2015,04/01/2015,12/31/2018,03/23/2015,10/16/2018,Standard Grant,308933,1500124,Directorate For Engineering,Div Of Industrial Innovation & Partnersh
2015,09/01/2015,08/31/2018,08/25/2015,08/25/2015,Standard Grant,15000,1500126,Direct For Mathematical & Physical Scien,Division Of Physics
2015,07/01/2015,12/31/2019,05/26/2015,05/26/2015,Standard Grant,342000,1500135,Direct For Mathematical & Physical Scien,Division Of Physics
2015,04/01/2015,03/31/2018,03/19/2015,03/19/2015,Standard Grant,987000,1500138,Direct For Education and Human Resources,Division Of Human Resource Development
2015,05/01/2015,04/30/2017,12/11/2014,12/11/2014,Standard Grant,30000,1500141,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2015,07/01/2015,06/30/2019,03/27/2015,06/20/2017,Continuing Grant,311208,1500142,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2015,04/01/2015,03/31/2017,01/06/2015,01/06/2015,Standard Grant,49600,1500151,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2015,06/01/2015,11/30/2017,04/16/2015,04/16/2015,Standard Grant,179513,1500153,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2015,07/01/2015,06/30/2018,06/19/2015,06/19/2015,Standard Grant,49997,1500157,Direct For Computer & Info Scie & Enginr,Div Of Information & Intelligent Systems
2015,09/01/2015,07/31/2016,08/20/2015,08/20/2015,Standard Grant,100525,1500159,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2015,06/01/2015,05/31/2019,03/31/2015,06/09/2017,Continuing Grant,420000,1500162,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2015,05/01/2015,04/30/2019,04/29/2015,07/28/2017,Standard Grant,261640,1500166,Directorate For Engineering,Div Of Industrial Innovation & Partnersh
2015,09/04/2014,01/31/2017,02/04/2015,02/04/2015,Standard Grant,435075,1500169,Directorate For Geosciences,Office of Polar Programs (OPP)
2015,08/01/2015,07/31/2019,08/04/2015,08/04/2015,Standard Grant,359917,1500170,Directorate For Engineering,"Div Of Electrical, Commun & Cyber Sys"
2015,08/01/2015,07/31/2018,07/28/2015,05/24/2018,Standard Grant,276866,1500173,Direct For Computer & Info Scie & Enginr,Division Of Computer and Network Systems
2015,09/15/2015,07/31/2019,09/11/2015,09/11/2015,Standard Grant,103519,1500174,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2015,05/01/2015,10/31/2017,04/27/2015,04/27/2015,Standard Grant,200000,1500178,Directorate For Engineering,Div Of Industrial Innovation & Partnersh
2015,06/01/2015,05/31/2019,04/29/2015,07/08/2017,Continuing Grant,437000,1500180,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2015,04/01/2015,03/31/2016,11/04/2014,11/04/2014,Standard Grant,49850,1500184,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2015,06/01/2015,11/30/2017,06/01/2015,06/01/2015,Standard Grant,14500,1500186,"Direct For Social, Behav & Economic Scie",Division Of Behavioral and Cognitive Sci
2015,02/01/2016,01/31/2020,01/27/2016,01/27/2016,Standard Grant,656746,1500187,Directorate For Geosciences,Div Atmospheric & Geospace Sciences
2015,05/15/2015,10/31/2016,05/06/2015,05/06/2015,Standard Grant,200000,1500194,Directorate For Engineering,Div Of Industrial Innovation & Partnersh
2015,07/15/2015,12/31/2017,07/10/2015,07/14/2016,Standard Grant,216444,1500195,Directorate For Engineering,Div Of Industrial Innovation & Partnersh
2015,05/01/2015,04/30/2019,04/23/2015,04/23/2015,Standard Grant,449000,1500201,Direct For Mathematical & Physical Scien,Division Of Chemistry
2015,07/01/2015,12/31/2016,06/12/2015,07/14/2016,Standard Grant,202198,1500204,Directorate For Engineering,Div Of Industrial Innovation & Partnersh
2015,04/01/2015,03/31/2018,03/23/2015,07/28/2017,Standard Grant,234864,1500205,Directorate For Engineering,Div Of Industrial Innovation & Partnersh
2015,04/01/2015,09/30/2020,03/23/2015,09/10/2019,Standard Grant,321851,1500208,Directorate For Engineering,Div Of Industrial Innovation & Partnersh
2015,09/15/2015,08/31/2018,09/11/2015,09/11/2015,Standard Grant,67889,1500216,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2015,09/01/2014,08/31/2016,01/23/2015,01/23/2015,Continuing Grant,269915,1500217,Direct For Mathematical & Physical Scien,Division Of Chemistry
2015,09/15/2015,08/31/2019,09/11/2015,05/02/2016,Standard Grant,106881,1500218,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2015,06/01/2015,05/31/2019,04/24/2015,03/31/2017,Standard Grant,151604,1500219,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2015,06/01/2015,11/30/2018,04/13/2015,07/25/2016,Standard Grant,166982,1500220,"Direct For Social, Behav & Economic Scie",Division Of Behavioral and Cognitive Sci
2015,09/15/2015,12/31/2017,09/10/2015,07/28/2017,Standard Grant,204802,1500222,Directorate For Engineering,Div Of Industrial Innovation & Partnersh
2015,04/01/2015,03/31/2021,03/11/2015,01/31/2020,Continuing Grant,224461,1500224,Directorate For Geosciences,Div Atmospheric & Geospace Sciences
2015,08/15/2015,07/31/2019,08/11/2015,08/30/2017,Standard Grant,238971,1500234,Directorate For Engineering,Div Of Industrial Innovation & Partnersh
2015,09/15/2015,08/31/2018,09/11/2015,09/11/2015,Standard Grant,39486,1500235,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2015,04/01/2015,09/30/2019,03/30/2015,02/19/2019,Standard Grant,281532,1500236,Directorate For Engineering,Div Of Industrial Innovation & Partnersh
2015,07/01/2015,06/30/2021,05/05/2015,07/15/2019,Continuing Grant,615780,1500237,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2015,07/15/2015,06/30/2018,07/16/2015,07/16/2015,Standard Grant,79950,1500238,Direct For Mathematical & Physical Scien,Division Of Physics
2015,07/01/2015,12/31/2017,06/30/2015,06/17/2016,Standard Grant,217575,1500240,Directorate For Engineering,Div Of Industrial Innovation & Partnersh
2015,04/01/2015,09/30/2016,03/30/2015,03/30/2015,Standard Grant,200000,1500242,Directorate For Engineering,Div Of Industrial Innovation & Partnersh
2015,05/15/2015,10/31/2017,05/08/2015,01/14/2016,Standard Grant,199944,1500246,Directorate For Engineering,Div Of Industrial Innovation & Partnersh
2015,04/01/2015,09/30/2017,03/23/2015,06/24/2016,Standard Grant,215249,1500249,Directorate For Engineering,Div Of Industrial Innovation & Partnersh
2015,04/01/2015,03/31/2019,03/30/2015,09/16/2018,Standard Grant,287768,1500253,Directorate For Engineering,Div Of Industrial Innovation & Partnersh
2015,09/15/2015,08/31/2019,09/11/2015,05/03/2019,Standard Grant,144199,1500254,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2015,04/01/2015,09/30/2019,03/30/2015,09/16/2018,Standard Grant,199997,1500256,Directorate For Engineering,Div Of Industrial Innovation & Partnersh
2015,04/01/2015,09/30/2017,03/31/2015,03/31/2015,Standard Grant,200000,1500261,Directorate For Engineering,Div Of Industrial Innovation & Partnersh
2015,06/01/2015,05/31/2019,04/16/2015,06/09/2017,Continuing Grant,240000,1500262,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2015,07/01/2015,05/31/2019,06/24/2015,07/07/2017,Continuing Grant,180000,1500264,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2015,04/01/2015,03/31/2016,03/25/2015,03/25/2015,Standard Grant,17003,1500267,Direct For Biological Sciences,Div Of Biological Infrastructure
2015,04/15/2015,09/30/2017,04/06/2015,05/02/2016,Standard Grant,222000,1500271,Directorate For Engineering,Div Of Industrial Innovation & Partnersh
2015,04/01/2015,01/31/2021,03/31/2015,08/24/2020,Standard Grant,320230,1500273,Directorate For Engineering,Div Of Industrial Innovation & Partnersh
2015,09/01/2015,08/31/2018,08/18/2015,09/20/2016,Continuing Grant,420000,1500275,Direct For Mathematical & Physical Scien,Division Of Materials Research
2015,04/01/2015,03/31/2018,03/19/2015,03/19/2015,Standard Grant,987000,1500284,Direct For Education and Human Resources,Division Of Human Resource Development
2015,11/01/2014,12/31/2018,11/03/2014,11/03/2014,Standard Grant,420000,1500285,Direct For Mathematical & Physical Scien,Division Of Chemistry
2015,09/01/2015,08/31/2020,08/27/2015,01/14/2020,Standard Grant,258769,1500286,Direct For Education and Human Resources,Division Of Undergraduate Education
2015,04/15/2015,03/31/2017,04/02/2015,04/02/2015,Standard Grant,200000,1500292,Directorate For Engineering,Div Of Industrial Innovation & Partnersh
2015,09/01/2015,12/31/2019,09/02/2015,08/09/2019,Standard Grant,245809,1500293,Directorate For Engineering,Div Of Industrial Innovation & Partnersh
2015,05/01/2015,10/31/2018,04/20/2015,04/20/2015,Standard Grant,54896,1500297,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2015,01/01/2015,12/31/2015,11/04/2014,11/04/2014,Standard Grant,23335,1500302,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2015,04/01/2015,03/31/2018,03/25/2015,03/25/2015,Standard Grant,139682,1500306,Direct For Biological Sciences,Div Of Biological Infrastructure
2015,08/10/2014,08/31/2018,02/12/2015,02/12/2015,Standard Grant,163609,1500309,Direct For Education and Human Resources,Division Of Undergraduate Education
2015,09/15/2015,08/31/2020,09/08/2015,06/13/2019,Standard Grant,899734,1500310,Direct For Education and Human Resources,Division Of Human Resource Development
2015,04/01/2015,07/31/2017,03/30/2015,05/31/2016,Standard Grant,226831,1500314,Directorate For Engineering,Div Of Industrial Innovation & Partnersh
2015,07/01/2015,06/30/2018,06/24/2015,06/24/2015,Standard Grant,169999,1500316,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2015,04/01/2015,03/31/2018,03/27/2015,01/31/2017,Standard Grant,987000,1500317,Direct For Education and Human Resources,Division Of Human Resource Development
2015,04/01/2015,03/31/2019,03/27/2015,03/28/2018,Standard Grant,987000,1500320,Direct For Education and Human Resources,Division Of Human Resource Development
2015,07/01/2015,06/30/2018,05/15/2015,05/15/2015,Standard Grant,252001,1500334,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2015,09/01/2015,08/31/2018,08/18/2015,05/25/2017,Standard Grant,184686,1500343,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2015,12/01/2014,11/30/2015,11/24/2014,11/24/2014,Standard Grant,48400,1500361,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2015,09/15/2015,01/31/2017,09/15/2015,09/15/2015,Standard Grant,15000,1500363,Direct For Mathematical & Physical Scien,Division Of Physics
2015,02/15/2015,07/31/2016,02/20/2015,02/20/2015,Standard Grant,65559,1500365,Direct For Computer & Info Scie & Enginr,Division of Computing and Communication Foundations
2015,07/15/2015,06/30/2019,07/06/2015,07/06/2015,Standard Grant,309243,1500367,Direct For Mathematical & Physical Scien,Division Of Materials Research
2015,04/01/2015,09/30/2018,03/27/2015,12/10/2018,Standard Grant,987000,1500368,Direct For Education and Human Resources,Division Of Human Resource Development
2015,10/01/2015,09/30/2021,08/21/2015,08/25/2020,Standard Grant,2463827,1500375,Direct For Education and Human Resources,Division Of Undergraduate Education
2015,09/15/2015,08/31/2019,09/15/2015,07/12/2017,Continuing Grant,385000,1500376,Direct For Mathematical & Physical Scien,Division Of Physics
2015,09/01/2015,08/31/2018,05/29/2015,05/29/2015,Standard Grant,320548,1500377,Directorate For Engineering,"Div Of Chem, Bioeng, Env, & Transp Sys"
2015,07/01/2015,06/30/2019,06/23/2015,06/09/2017,Continuing Grant,174860,1500381,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2015,07/01/2015,12/31/2018,06/24/2015,06/09/2017,Continuing grant,120000,1500382,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2015,08/01/2015,07/31/2019,07/29/2015,07/29/2015,Standard Grant,120000,1500386,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2015,07/01/2015,09/30/2016,04/28/2015,04/28/2015,Standard Grant,144773,1500387,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2015,05/15/2015,09/30/2019,04/28/2015,06/13/2017,Continuing Grant,373411,1500389,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2015,07/01/2015,06/30/2018,05/06/2015,06/09/2017,Continuing Grant,150000,1500400,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2015,09/01/2015,08/31/2018,08/18/2015,08/18/2015,Standard Grant,200000,1500423,Direct For Mathematical & Physical Scien,Division Of Physics
2015,07/01/2015,06/30/2019,05/18/2015,06/09/2017,Continuing Grant,169691,1500424,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2015,09/01/2015,08/31/2019,08/19/2015,08/19/2015,Standard Grant,228000,1500427,Direct For Mathematical & Physical Scien,Division Of Physics
2015,07/01/2015,06/30/2019,05/01/2015,06/09/2017,Continuing Grant,225922,1500438,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2015,07/15/2015,06/30/2018,07/16/2015,06/20/2017,Continuing grant,340000,1500439,Direct For Mathematical & Physical Scien,Division Of Physics
2015,07/01/2015,06/30/2018,03/27/2015,06/09/2017,Continuing grant,297800,1500440,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2015,06/01/2015,05/31/2016,04/28/2015,04/28/2015,Standard Grant,16226,1500448,Direct For Biological Sciences,Division Of Environmental Biology
2015,07/01/2015,09/30/2016,04/17/2015,04/17/2015,Standard Grant,151237,1500449,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2015,03/01/2015,02/28/2017,11/25/2014,11/04/2015,Standard Grant,49935,1500454,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2015,08/01/2015,07/31/2019,03/27/2015,09/03/2019,Standard Grant,987000,1500455,Direct For Education and Human Resources,Division Of Human Resource Development
2015,09/01/2015,08/31/2018,06/10/2015,07/12/2017,Continuing Grant,365000,1500460,Direct For Mathematical & Physical Scien,Division Of Physics
2015,07/01/2015,06/30/2019,05/01/2015,06/09/2017,Continuing Grant,213788,1500461,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2015,07/01/2015,09/30/2016,05/01/2015,05/01/2015,Standard Grant,128916,1500468,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2015,09/01/2015,08/31/2019,08/19/2015,08/19/2015,Standard Grant,15000,1500470,Direct For Mathematical & Physical Scien,Division Of Physics
2015,09/01/2015,08/31/2021,08/27/2015,09/03/2020,Standard Grant,749984,1500481,Direct For Education and Human Resources,Division Of Human Resource Development
2015,08/01/2015,07/31/2018,06/15/2015,10/03/2016,Standard Grant,987000,1500484,Direct For Education and Human Resources,Division Of Human Resource Development
2015,10/01/2014,01/31/2017,10/16/2014,08/04/2016,Standard Grant,276572,1500487,Direct For Computer & Info Scie & Enginr,Office of Advanced Cyberinfrastructure (OAC)
2015,08/01/2016,07/31/2021,07/21/2016,08/16/2018,Continuing Grant,632855,1500492,Directorate For Geosciences,Office of Polar Programs (OPP)
2015,07/01/2015,06/30/2020,04/16/2015,06/09/2017,Continuing Grant,212262,1500508,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2015,07/01/2015,10/31/2015,06/24/2015,06/24/2015,Continuing grant,116697,1500509,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2015,04/15/2015,03/31/2019,04/09/2015,08/13/2015,Standard Grant,987000,1500511,Direct For Education and Human Resources,Division Of Human Resource Development
2015,05/01/2015,04/30/2018,04/16/2015,04/16/2015,Standard Grant,987000,1500513,Direct For Education and Human Resources,Division Of Human Resource Development
2015,01/01/2015,12/31/2015,01/22/2015,01/22/2015,Standard Grant,30000,1500517,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2015,08/01/2015,07/31/2018,07/20/2015,07/12/2017,Continuing grant,434998,1500518,Direct For Mathematical & Physical Scien,Division Of Physics
2015,04/01/2015,03/31/2018,03/19/2015,03/19/2015,Standard Grant,986982,1500519,Direct For Education and Human Resources,Division Of Human Resource Development
2015,07/01/2015,06/30/2018,05/05/2015,06/11/2017,Continuing grant,347775,1500525,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2015,09/01/2015,08/31/2021,09/03/2015,09/03/2015,Standard Grant,742648,1500529,Direct For Education and Human Resources,Division Of Human Resource Development
2015,06/01/2015,12/31/2017,04/20/2015,06/06/2017,Standard Grant,16549,1500535,Direct For Biological Sciences,Division Of Integrative Organismal Systems
2015,09/01/2015,08/31/2018,08/19/2015,08/19/2015,Standard Grant,15000,1500538,Direct For Mathematical & Physical Scien,Division Of Physics
2015,07/01/2015,06/30/2020,06/24/2015,06/12/2017,Continuing Grant,179951,1500545,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2015,09/01/2015,08/31/2018,08/25/2015,08/25/2015,Standard Grant,75000,1500562,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2015,04/01/2015,03/31/2016,03/25/2015,03/25/2015,Standard Grant,17158,1500572,Direct For Biological Sciences,Div Of Biological Infrastructure
2015,07/01/2015,06/30/2018,05/27/2015,05/27/2015,Standard Grant,199873,1500573,Direct For Education and Human Resources,Division Of Undergraduate Education
2015,07/01/2015,06/30/2018,07/01/2015,06/13/2017,Continuing grant,240000,1500575,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2015,08/01/2015,07/31/2018,03/19/2015,02/17/2017,Standard Grant,987000,1500579,Direct For Education and Human Resources,Division Of Human Resource Development
2015,07/01/2015,06/30/2019,06/23/2015,06/12/2017,Continuing Grant,180000,1500593,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2015,07/01/2015,06/30/2020,06/18/2015,08/15/2019,Standard Grant,252837,1500595,Direct For Computer & Info Scie & Enginr,Div Of Information & Intelligent Systems
2015,07/01/2015,06/30/2019,04/24/2015,06/19/2017,Continuing grant,260000,1500601,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2015,09/15/2015,06/30/2021,09/08/2015,04/24/2020,Standard Grant,690638,1500604,Direct For Education and Human Resources,Division Of Human Resource Development
2015,06/15/2015,11/30/2019,06/05/2015,08/29/2018,Standard Grant,102555,1500605,"Direct For Social, Behav & Economic Scie",Division Of Behavioral and Cognitive Sci
2015,04/01/2015,03/31/2016,03/27/2015,03/27/2015,Standard Grant,15500,1500607,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2015,06/01/2015,05/31/2020,04/29/2015,04/29/2015,Standard Grant,219999,1500613,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2015,05/01/2015,04/30/2019,05/01/2015,05/01/2015,Standard Grant,170356,1500615,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2015,06/01/2015,11/30/2018,04/13/2015,07/25/2016,Standard Grant,41288,1500620,"Direct For Social, Behav & Economic Scie",Division Of Behavioral and Cognitive Sci
2015,09/01/2015,08/31/2019,07/22/2015,07/22/2015,Standard Grant,440000,1500630,Direct For Mathematical & Physical Scien,Division Of Physics
2015,07/01/2015,06/30/2019,05/11/2015,06/13/2017,Continuing Grant,300288,1500644,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2015,06/01/2015,05/31/2019,04/29/2015,04/29/2015,Standard Grant,156916,1500646,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2015,07/01/2015,06/30/2019,04/01/2015,06/14/2017,Continuing Grant,401190,1500647,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2015,02/15/2015,01/31/2016,02/06/2015,02/06/2015,Standard Grant,49900,1500652,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2015,06/01/2015,11/30/2016,04/09/2015,04/09/2015,Standard Grant,20129,1500654,Direct For Biological Sciences,Division Of Environmental Biology
2015,07/15/2015,09/30/2020,07/06/2015,01/29/2019,Standard Grant,115228,1500659,"Direct For Social, Behav & Economic Scie",Division Of Behavioral and Cognitive Sci
2015,04/01/2015,03/31/2017,03/23/2015,03/23/2015,Standard Grant,23408,1500662,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2015,10/15/2014,09/30/2018,01/26/2015,06/26/2018,Contract Interagency Agreement,7985509,1500667,Directorate For Geosciences,Office of Polar Programs (OPP)
2015,07/01/2015,06/30/2018,07/01/2015,06/13/2017,Continuing Grant,180000,1500670,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2015,06/01/2015,05/31/2019,05/01/2015,06/10/2017,Continuing grant,270000,1500671,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2015,04/15/2016,09/30/2021,04/14/2016,07/28/2018,Continuing Grant,289082,1500674,"Direct For Social, Behav & Economic Scie",Division Of Behavioral and Cognitive Sci
2015,02/01/2015,01/31/2016,12/19/2014,12/19/2014,Standard Grant,16078,1500675,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2015,06/01/2015,03/31/2017,04/29/2015,04/29/2015,Continuing grant,129494,1500677,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2015,06/15/2015,05/31/2018,06/04/2015,06/04/2015,Standard Grant,161416,1500685,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2015,06/01/2015,05/31/2019,04/28/2015,04/28/2015,Standard Grant,220428,1500691,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2015,01/15/2015,12/31/2015,11/04/2014,11/04/2014,Standard Grant,40600,1500692,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2015,05/01/2015,04/30/2017,04/24/2015,04/24/2015,Standard Grant,17377,1500694,"Direct For Social, Behav & Economic Scie",Division Of Behavioral and Cognitive Sci
2015,01/01/2015,03/31/2017,12/23/2014,05/27/2015,Standard Grant,49469,1500695,"Direct For Social, Behav & Economic Scie",Division Of Behavioral and Cognitive Sci
2015,06/01/2015,08/31/2018,04/23/2015,06/09/2017,Continuing Grant,375000,1500696,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2015,06/01/2015,05/31/2019,05/27/2015,06/10/2017,Continuing Grant,199999,1500699,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2015,08/01/2015,07/31/2020,04/28/2015,06/17/2017,Continuing Grant,375000,1500702,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2015,07/01/2015,06/30/2018,05/15/2015,06/09/2017,Continuing grant,213864,1500703,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2015,07/01/2015,06/30/2018,04/16/2015,04/16/2015,Continuing grant,99855,1500704,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2015,07/01/2015,06/30/2019,05/06/2015,06/09/2017,Continuing Grant,296788,1500707,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2015,02/15/2015,01/31/2017,01/30/2015,01/30/2015,Standard Grant,19220,1500710,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2015,09/15/2015,08/31/2018,09/04/2015,09/04/2015,Standard Grant,300000,1500713,Directorate For Engineering,"Div Of Electrical, Commun & Cyber Sys"
