Year,AwardEffectiveDate,AwardExpirationDate,MinAmdLetterDate,MaxAmdLetterDate,AwardInstrument,AwardAmount,AwardID,Directorate,Division
2000,05/01/2000,10/31/2004,04/25/2000,05/13/2004,Standard Grant,12000,0000427,Office Of The Director,Office Of Internatl Science &Engineering
2000,06/01/2000,07/31/2002,06/15/2000,06/15/2000,Fellowship Award,96700,0000428,Office Of The Director,Office Of Internatl Science &Engineering
2000,06/01/2000,08/31/2002,06/16/2000,06/16/2000,Fellowship Award,64244,0000429,Office Of The Director,Office Of Internatl Science &Engineering
2000,09/15/2000,03/31/2007,09/26/2000,08/06/2005,Continuing Grant,1934076,0000433,Direct For Computer & Info Scie & Enginr,Division Of Computer and Network Systems
2000,09/01/2000,08/31/2004,08/23/2000,02/21/2001,Standard Grant,249978,0000434,Directorate For Engineering,"Div Of Electrical, Commun & Cyber Sys"
2000,03/15/2001,06/30/2006,04/03/2001,04/03/2001,Standard Grant,1399989,0000439,Direct For Computer & Info Scie & Enginr,Division Of Computer and Network Systems
2000,05/01/2000,04/30/2003,05/04/2000,05/04/2000,Standard Grant,316343,0000442,Direct For Computer & Info Scie & Enginr,Division of Computing and Communication Foundations
2000,06/15/2000,05/31/2004,06/08/2000,04/30/2002,Continuing Grant,469838,0000443,Direct For Computer & Info Scie & Enginr,Division of Computing and Communication Foundations
2000,11/15/2000,10/31/2004,11/16/2000,11/16/2000,Fellowship Award,72000,0000448,Directorate For Geosciences,Division Of Earth Sciences
2000,07/15/2000,06/30/2004,07/12/2000,07/12/2000,Fellowship Award,72000,0000451,Directorate For Geosciences,Division Of Earth Sciences
2000,02/01/2001,01/31/2005,01/25/2001,01/25/2001,Standard Grant,72000,0000454,Directorate For Geosciences,Division Of Earth Sciences
2000,09/15/2000,08/31/2005,09/08/2000,11/09/2001,Standard Grant,224999,0000458,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2000,08/01/2000,08/31/2002,06/14/2000,06/24/2002,Fellowship Award,119000,0000462,Office Of The Director,Office Of Internatl Science &Engineering
2000,02/15/2000,01/31/2001,02/17/2000,02/17/2000,Standard Grant,26809,0000466,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2000,05/15/2000,07/31/2001,06/13/2000,06/13/2000,Fellowship Award,47240,0000473,Office Of The Director,Office Of Internatl Science &Engineering
2000,08/01/2000,07/31/2003,06/26/2000,06/26/2000,Standard Grant,130000,0000474,Directorate For Engineering,"Div Of Electrical, Commun & Cyber Sys"
2000,09/01/2000,12/31/2005,09/11/2000,02/23/2005,Standard Grant,166119,0000475,Directorate For Engineering,"Div Of Electrical, Commun & Cyber Sys"
2000,06/15/2000,05/31/2001,06/16/2000,06/16/2000,Standard Grant,69930,0000477,Office Of The Director,Office Of Internatl Science &Engineering
2000,02/01/2000,01/31/2003,12/29/1999,05/28/2002,Continuing Grant,51850,0000478,Directorate For Geosciences,Division Of Ocean Sciences
2000,07/01/2000,06/30/2001,07/11/2000,07/11/2000,Standard Grant,8374,0000479,"Direct For Social, Behav & Economic Scie",Divn Of Social and Economic Sciences
2000,04/01/2000,03/31/2002,06/14/2000,06/14/2000,Fellowship Award,65056,0000481,Office Of The Director,Office Of Internatl Science &Engineering
2000,07/01/2000,06/30/2005,05/31/2000,05/31/2000,Standard Grant,267318,0000483,Directorate For Engineering,"Div Of Chem, Bioeng, Env, & Transp Sys"
2000,09/15/2000,08/31/2002,09/21/2000,09/21/2000,Standard Grant,66000,0000484,Direct For Computer & Info Scie & Enginr,DIVISION OF EXPERIMENTAL & INTEG ACTIVIT
2000,06/01/2000,05/31/2003,05/23/2000,05/23/2000,Standard Grant,183998,0000485,Directorate For Engineering,"Div Of Chem, Bioeng, Env, & Transp Sys"
2000,09/15/2000,08/31/2005,09/12/2000,05/27/2004,Continuing Grant,297642,0000487,Directorate For Engineering,"Div Of Chem, Bioeng, Env, & Transp Sys"
2000,04/01/2000,02/28/2002,05/11/2000,05/11/2000,Standard Grant,49890,0000488,Directorate For Engineering,"Div Of Chem, Bioeng, Env, & Transp Sys"
2000,05/01/2001,04/30/2005,04/30/2001,04/30/2001,Fellowship Award,72000,0000495,Directorate For Geosciences,Division Of Earth Sciences
