Year,AwardEffectiveDate,AwardExpirationDate,MinAmdLetterDate,MaxAmdLetterDate,AwardInstrument,AwardAmount,AwardID,Directorate,Division
2005,08/01/2005,07/31/2009,08/10/2005,08/10/2005,Standard Grant,106793,0511486,Direct For Education and Human Resources,Division Of Undergraduate Education
2005,09/01/2005,11/30/2007,08/17/2005,08/17/2005,Standard Grant,28842,0511496,Office Of The Director,Office Of Internatl Science &Engineering
2005,09/01/2005,08/31/2009,08/11/2005,11/17/2006,Standard Grant,105724,0511514,Direct For Education and Human Resources,Division Of Undergraduate Education
2005,09/01/2005,08/31/2009,09/12/2005,09/07/2007,Standard Grant,189955,0511515,Direct For Education and Human Resources,Division Of Undergraduate Education
2005,09/15/2005,08/31/2008,09/19/2005,03/27/2008,Standard Grant,128801,0511516,Direct For Education and Human Resources,Division Of Undergraduate Education
2005,09/15/2005,08/31/2010,09/05/2005,07/23/2007,Continuing Grant,508353,0511521,Directorate For Geosciences,Div Atmospheric & Geospace Sciences
2005,07/01/2005,12/31/2008,05/23/2005,07/18/2008,Continuing Grant,329999,0511523,Direct For Mathematical & Physical Scien,Division Of Materials Research
2005,08/15/2005,07/31/2008,08/16/2005,08/16/2005,Standard Grant,149676,0511524,Direct For Education and Human Resources,Division Of Undergraduate Education
2005,08/15/2005,07/31/2007,08/25/2005,08/25/2005,Standard Grant,88994,0511529,Direct For Education and Human Resources,Division Of Undergraduate Education
2005,06/01/2005,05/31/2010,06/09/2005,06/09/2005,Standard Grant,283633,0511533,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2005,08/01/2005,07/31/2008,08/15/2005,08/15/2005,Standard Grant,57142,0511534,Direct For Education and Human Resources,Division Of Undergraduate Education
2005,07/15/2005,06/30/2009,07/27/2005,12/20/2005,Standard Grant,140000,0511541,Direct For Education and Human Resources,Division Of Undergraduate Education
2005,09/01/2005,08/31/2008,09/06/2005,09/06/2005,Standard Grant,89999,0511544,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2005,08/01/2005,07/31/2008,08/24/2005,08/24/2005,Standard Grant,77000,0511550,Direct For Education and Human Resources,Division Of Undergraduate Education
2005,08/15/2005,07/31/2009,08/11/2005,08/11/2005,Standard Grant,174940,0511562,Direct For Education and Human Resources,Division Of Undergraduate Education
2005,10/01/2005,09/30/2006,07/14/2005,07/14/2005,Standard Grant,31732,0511588,Direct For Education and Human Resources,Division Of Undergraduate Education
2005,09/01/2005,08/31/2009,08/19/2005,09/08/2006,Continuing grant,169688,0511611,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2005,09/01/2005,08/31/2009,08/19/2005,09/08/2006,Continuing grant,170581,0511624,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2005,09/01/2005,08/31/2008,09/15/2005,09/15/2005,Standard Grant,100000,0511629,Direct For Education and Human Resources,Division Of Undergraduate Education
2005,09/01/2005,08/31/2008,08/16/2005,08/16/2005,Standard Grant,66767,0511630,Direct For Education and Human Resources,Division Of Undergraduate Education
2005,09/01/2005,02/29/2008,09/23/2005,09/12/2007,Standard Grant,160000,0511635,Direct For Education and Human Resources,Division Of Undergraduate Education
2005,07/01/2005,12/31/2005,05/26/2005,05/26/2005,Standard Grant,99999,0511637,Directorate For Engineering,Div Of Industrial Innovation & Partnersh
2005,09/15/2005,08/31/2008,09/22/2005,09/22/2005,Standard Grant,160000,0511639,Direct For Education and Human Resources,Division Of Undergraduate Education
2005,07/15/2005,12/31/2008,08/02/2005,06/20/2008,Standard Grant,131172,0511647,Direct For Education and Human Resources,Division Of Undergraduate Education
2005,10/01/2005,02/28/2009,06/23/2005,01/04/2008,Standard Grant,93335,0511664,Direct For Education and Human Resources,Division Of Undergraduate Education
2005,09/15/2005,08/31/2007,09/14/2005,09/14/2005,Standard Grant,98985,0511667,Direct For Education and Human Resources,Division Of Undergraduate Education
2005,09/15/2005,08/31/2009,09/13/2005,09/13/2005,Standard Grant,160000,0511669,Direct For Education and Human Resources,Division Of Undergraduate Education
2005,09/15/2005,08/31/2009,09/14/2005,08/17/2008,Standard Grant,99996,0511672,Direct For Education and Human Resources,Division Of Undergraduate Education
2005,07/01/2005,06/30/2009,06/22/2005,03/23/2007,Continuing grant,200000,0511679,Direct For Computer & Info Scie & Enginr,Division of Computing and Communication Foundations
2005,09/01/2005,08/31/2008,08/16/2005,08/16/2005,Standard Grant,119996,0511683,Direct For Education and Human Resources,Division Of Undergraduate Education
2005,09/01/2005,11/30/2008,08/25/2005,08/25/2005,Standard Grant,99992,0511689,Direct For Education and Human Resources,Division Of Undergraduate Education
2005,06/01/2005,05/31/2007,05/25/2005,05/25/2005,Standard Grant,12000,0511692,"Direct For Social, Behav & Economic Scie",Division Of Behavioral and Cognitive Sci
2005,09/01/2005,08/31/2007,08/16/2005,08/16/2005,Standard Grant,99676,0511693,Direct For Education and Human Resources,Division Of Undergraduate Education
2005,09/01/2005,08/31/2008,09/06/2005,09/06/2005,Standard Grant,140230,0511697,Direct For Education and Human Resources,Division Of Undergraduate Education
2005,03/01/2005,08/31/2005,01/10/2005,01/10/2005,Standard Grant,14000,0511705,Direct For Computer & Info Scie & Enginr,Div Of Information & Intelligent Systems
2005,03/15/2005,02/28/2006,03/07/2005,03/07/2005,Standard Grant,13750,0511718,Direct For Computer & Info Scie & Enginr,Div Of Information & Intelligent Systems
2005,09/01/2005,08/31/2009,08/25/2005,12/05/2008,Standard Grant,100542,0511732,Direct For Education and Human Resources,Division Of Undergraduate Education
2005,10/01/2004,06/30/2005,01/19/2005,01/19/2005,Continuing grant,44068,0511743,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2005,06/01/2005,05/31/2006,06/06/2005,06/06/2005,Fellowship,3000,0511752,Office Of The Director,Office Of Internatl Science &Engineering
2005,02/15/2006,01/31/2008,02/16/2006,02/16/2006,Standard Grant,187050,0511759,Directorate For Geosciences,Division Of Ocean Sciences
2005,09/01/2004,07/31/2006,02/09/2005,02/09/2005,Continuing Grant,134393,0511762,Directorate For Engineering,"Div Of Chem, Bioeng, Env, & Transp Sys"
2005,09/15/2005,08/31/2008,09/07/2005,09/07/2005,Standard Grant,505108,0511766,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2005,10/01/2005,09/30/2008,09/26/2005,09/26/2005,Standard Grant,74977,0511769,Directorate For Geosciences,Div Atmospheric & Geospace Sciences
2005,10/01/2005,09/30/2010,09/26/2005,03/05/2009,Continuing grant,526958,0511772,Directorate For Geosciences,Div Atmospheric & Geospace Sciences
2005,10/31/2004,06/30/2005,12/22/2004,12/22/2004,Continuing Grant,25703,0511777,Direct For Mathematical & Physical Scien,Division Of Materials Research
2005,10/01/2005,09/30/2008,09/26/2005,07/22/2007,Continuing grant,293835,0511780,Directorate For Geosciences,Div Atmospheric & Geospace Sciences
2005,07/01/2005,06/30/2009,06/22/2005,06/22/2005,Standard Grant,95364,0511782,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2005,11/18/2004,08/31/2007,12/15/2004,07/19/2006,Continuing Grant,228978,0511791,Direct For Biological Sciences,Div Of Biological Infrastructure
2005,07/01/2005,06/30/2008,07/01/2005,06/07/2007,Fellowship,183000,0511799,Direct For Biological Sciences,Div Of Biological Infrastructure
2005,09/15/2005,08/31/2009,09/06/2005,09/06/2005,Standard Grant,120000,0511800,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2005,09/01/2005,08/31/2008,07/15/2005,07/15/2008,Continuing grant,191557,0511803,Directorate For Geosciences,Div Atmospheric & Geospace Sciences
2005,09/01/2005,08/31/2007,08/18/2005,08/18/2005,Standard Grant,10949,0511805,Directorate For Geosciences,Division Of Ocean Sciences
2005,09/01/2005,08/31/2009,08/31/2005,08/31/2005,Standard Grant,110004,0511806,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2005,09/01/2005,08/31/2009,08/29/2005,05/08/2007,Continuing Grant,623422,0511809,Direct For Mathematical & Physical Scien,Division Of Chemistry
2005,06/15/2005,05/31/2009,05/17/2005,05/09/2007,Continuing Grant,404183,0511811,Direct For Mathematical & Physical Scien,Division Of Materials Research
2005,07/01/2005,06/30/2008,06/22/2005,06/22/2005,Standard Grant,109006,0511815,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2005,09/15/2005,08/31/2006,09/12/2005,09/12/2005,Standard Grant,30315,0511817,Directorate For Engineering,"Div Of Chem, Bioeng, Env, & Transp Sys"
2005,10/01/2005,09/30/2008,09/01/2005,07/22/2007,Continuing Grant,218198,0511820,Directorate For Geosciences,Div Atmospheric & Geospace Sciences
2005,09/01/2005,08/31/2008,08/26/2005,08/26/2005,Standard Grant,385228,0511829,Directorate For Geosciences,Div Atmospheric & Geospace Sciences
2005,07/01/2005,12/31/2005,04/14/2005,04/14/2005,Standard Grant,99976,0511831,Directorate For Engineering,Div Of Industrial Innovation & Partnersh
2005,10/15/2005,09/30/2010,09/19/2005,07/23/2007,Continuing grant,312739,0511833,Directorate For Geosciences,Div Atmospheric & Geospace Sciences
2005,06/15/2005,05/31/2006,06/16/2005,06/16/2005,Standard Grant,14985,0511835,Direct For Biological Sciences,Division Of Environmental Biology
2005,09/01/2005,08/31/2006,07/18/2005,07/18/2005,Standard Grant,10000,0511838,Direct For Biological Sciences,Division Of Integrative Organismal Systems
2005,10/01/2005,09/30/2008,09/01/2005,08/14/2007,Continuing Grant,676409,0511843,Directorate For Geosciences,Div Atmospheric & Geospace Sciences
