Year,AwardEffectiveDate,AwardExpirationDate,MinAmdLetterDate,MaxAmdLetterDate,AwardInstrument,AwardAmount,AwardID,Directorate,Division
2002,07/01/2002,06/30/2004,06/11/2002,06/11/2002,Fellowship Award,100000,0200129,Direct For Biological Sciences,Div Of Biological Infrastructure
2002,06/01/2002,05/31/2006,05/13/2002,05/13/2002,Standard Grant,192853,0200143,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2002,09/01/2002,08/31/2004,07/16/2002,07/16/2002,Fellowship Award,100000,0200145,Direct For Biological Sciences,Div Of Biological Infrastructure
2002,06/01/2002,05/31/2005,06/26/2002,03/24/2003,Standard Grant,123667,0200148,Direct For Biological Sciences,Div Of Biological Infrastructure
2002,08/01/2002,07/31/2005,07/30/2002,06/21/2004,Continuing Grant,110558,0200150,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2002,09/01/2002,08/31/2006,04/11/2002,04/11/2002,Standard Grant,287204,0200151,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2002,07/01/2002,06/30/2006,04/03/2002,04/12/2005,Standard Grant,264013,0200153,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2002,09/01/2002,08/31/2006,08/22/2002,06/29/2005,Standard Grant,344966,0200162,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2002,01/01/2003,12/31/2004,07/09/2002,07/09/2002,Fellowship Award,100000,0200164,Direct For Biological Sciences,Div Of Biological Infrastructure
2002,07/01/2002,06/30/2005,05/02/2002,05/02/2002,Standard Grant,80000,0200165,Directorate For Engineering,"Div Of Electrical, Commun & Cyber Sys"
2002,07/01/2002,06/30/2006,06/17/2002,06/17/2002,Standard Grant,80000,0200167,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2002,06/01/2002,05/31/2006,03/29/2002,08/27/2003,Continuing grant,148569,0200169,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2002,06/01/2002,05/31/2007,05/29/2002,05/29/2002,Standard Grant,300000,0200172,Directorate For Engineering,"Div Of Electrical, Commun & Cyber Sys"
2002,08/01/2002,07/31/2005,06/18/2002,07/26/2004,Continuing grant,103503,0200178,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2002,06/15/2002,05/31/2008,06/24/2002,04/24/2006,Continuing grant,375000,0200186,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2002,07/01/2002,06/30/2005,06/27/2002,03/18/2004,Continuing grant,103500,0200187,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2002,09/01/2002,08/31/2006,05/15/2002,05/15/2002,Standard Grant,210000,0200198,Directorate For Engineering,"Div Of Electrical, Commun & Cyber Sys"
2002,06/01/2002,05/31/2006,04/25/2002,05/03/2004,Continuing grant,96241,0200200,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2002,06/01/2002,05/31/2007,04/25/2002,04/25/2006,Continuing Grant,89980,0200202,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2002,07/01/2002,07/31/2004,06/21/2002,09/09/2003,Fellowship Award,100000,0200203,Direct For Biological Sciences,Div Of Biological Infrastructure
2002,07/01/2002,06/30/2005,07/09/2002,05/04/2004,Continuing Grant,325000,0200204,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2002,07/01/2002,06/30/2004,06/21/2002,06/21/2002,Fellowship Award,100000,0200212,Direct For Biological Sciences,Div Of Biological Infrastructure
2002,07/01/2002,06/30/2005,06/28/2002,06/01/2004,Continuing grant,110998,0200219,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2002,09/01/2002,08/31/2004,08/07/2002,08/07/2002,Standard Grant,87469,0200221,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2002,07/01/2002,06/30/2006,05/29/2002,05/29/2002,Standard Grant,279999,0200223,Directorate For Engineering,"Div Of Electrical, Commun & Cyber Sys"
2002,08/01/2002,07/31/2006,07/24/2002,02/25/2005,Continuing grant,211004,0200224,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2002,08/01/2002,07/31/2005,07/31/2002,05/17/2004,Continuing grant,110973,0200225,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2002,06/01/2002,05/31/2006,06/28/2002,06/14/2004,Continuing grant,111300,0200226,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2002,07/01/2002,06/30/2004,06/14/2002,06/14/2002,Fellowship Award,100000,0200228,Direct For Biological Sciences,Div Of Biological Infrastructure
2002,07/01/2002,06/30/2007,04/29/2002,04/06/2006,Standard Grant,102860,0200235,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2002,07/01/2002,06/30/2005,05/16/2002,06/01/2004,Continuing grant,208576,0200241,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2002,08/01/2002,12/31/2006,07/25/2002,06/19/2006,Standard Grant,222409,0200256,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2002,04/15/2002,03/31/2006,04/10/2002,04/10/2002,Standard Grant,357133,0200257,Direct For Mathematical & Physical Scien,Division Of Materials Research
2002,08/01/2002,06/30/2004,03/21/2002,05/29/2003,Continuing grant,199984,0200262,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2002,07/01/2002,06/30/2007,05/21/2002,01/18/2006,Continuing grant,150199,0200267,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2002,08/01/2002,07/31/2006,07/31/2002,07/31/2002,Standard Grant,170645,0200270,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2002,05/01/2002,04/30/2006,04/25/2002,02/20/2004,Continuing grant,111483,0200276,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2002,06/01/2002,05/31/2008,03/29/2002,02/14/2006,Continuing Grant,344354,0200278,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2002,06/01/2002,05/31/2006,04/04/2002,04/04/2002,Standard Grant,350000,0200283,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2002,06/01/2002,05/31/2006,05/20/2002,03/19/2004,Continuing Grant,116238,0200292,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2002,05/01/2002,04/30/2004,04/25/2002,04/25/2002,Standard Grant,297575,0200293,Direct For Biological Sciences,Div Of Biological Infrastructure
2002,05/01/2002,04/30/2006,04/10/2002,06/27/2005,Continuing grant,161190,0200299,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2002,08/01/2002,07/31/2005,04/30/2002,03/27/2004,Continuing grant,216284,0200305,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2002,08/15/2002,07/31/2006,08/16/2002,05/04/2004,Continuing Grant,189930,0200306,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2002,01/01/2003,12/31/2004,07/10/2002,07/10/2002,Fellowship Award,100000,0200307,Direct For Biological Sciences,Div Of Biological Infrastructure
2002,09/01/2002,08/31/2005,08/07/2002,08/07/2002,Standard Grant,87354,0200308,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2002,08/01/2002,07/31/2006,08/01/2002,09/09/2005,Continuing grant,219960,0200320,Directorate For Engineering,"Div Of Electrical, Commun & Cyber Sys"
2002,08/15/2002,07/31/2006,08/20/2002,06/04/2004,Continuing Grant,225000,0200321,Directorate For Engineering,"Div Of Electrical, Commun & Cyber Sys"
2002,05/01/2002,04/30/2004,04/18/2002,04/18/2002,Standard Grant,240450,0200322,Direct For Biological Sciences,Div Of Biological Infrastructure
2002,09/15/2002,08/31/2006,09/11/2002,07/21/2004,Standard Grant,264000,0200324,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2002,06/01/2002,05/31/2007,05/21/2002,08/31/2005,Continuing grant,465960,0200325,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2002,06/01/2002,05/31/2006,04/24/2002,04/14/2004,Continuing Grant,300000,0200326,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2002,04/15/2002,03/31/2006,04/18/2002,08/31/2002,Continuing Grant,281000,0200327,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2002,07/01/2002,12/31/2006,05/22/2002,06/26/2006,Continuing Grant,300492,0200331,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2002,04/01/2002,03/31/2006,04/11/2002,04/11/2002,Standard Grant,300093,0200334,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2002,10/01/2002,09/30/2006,09/25/2002,07/20/2004,Continuing Grant,352689,0200340,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2002,05/01/2002,04/30/2006,04/09/2002,04/15/2004,Standard Grant,372000,0200346,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2002,07/01/2002,06/30/2004,04/11/2002,04/18/2003,Continuing grant,70000,0200357,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2002,09/15/2002,08/31/2006,09/11/2002,04/14/2004,Continuing grant,327581,0200362,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2002,08/01/2002,07/31/2005,04/09/2002,06/07/2004,Continuing grant,140108,0200364,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2002,06/01/2002,05/31/2006,05/01/2002,06/07/2004,Continuing grant,300000,0200365,Directorate For Engineering,"Div Of Electrical, Commun & Cyber Sys"
2002,05/15/2002,12/31/2005,05/02/2002,03/03/2004,Continuing grant,180000,0200372,Directorate For Engineering,"Div Of Electrical, Commun & Cyber Sys"
2002,06/01/2002,11/30/2002,05/20/2002,05/20/2002,Standard Grant,17951,0200375,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2002,05/01/2002,04/30/2005,05/09/2002,05/09/2002,Standard Grant,210000,0200376,Directorate For Engineering,"Div Of Electrical, Commun & Cyber Sys"
2002,01/15/2002,12/31/2002,01/22/2002,01/22/2002,Standard Grant,10000,0200377,Directorate For Engineering,Div Of Industrial Innovation & Partnersh
2002,01/01/2003,12/31/2004,07/09/2002,07/09/2002,Fellowship Award,100000,0200378,Direct For Biological Sciences,Div Of Biological Infrastructure
2002,08/15/2002,07/31/2004,08/09/2002,08/09/2002,Standard Grant,140000,0200381,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2002,05/01/2002,10/31/2006,04/03/2002,04/16/2004,Continuing Grant,332904,0200385,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2002,06/01/2002,11/30/2003,06/07/2002,06/07/2002,Standard Grant,119214,0200388,Directorate For Engineering,"Div Of Electrical, Commun & Cyber Sys"
2002,06/01/2002,05/31/2008,05/28/2002,08/31/2005,Continuing Grant,516517,0200393,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2002,07/15/2002,12/31/2005,07/05/2002,03/10/2004,Standard Grant,495146,0200399,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2002,08/15/2002,07/31/2006,08/16/2002,05/04/2004,Continuing grant,147508,0200406,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2002,06/01/2002,05/31/2005,05/08/2002,03/10/2003,Standard Grant,112324,0200409,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2002,01/01/2003,12/31/2004,07/10/2002,07/10/2002,Fellowship Award,100000,0200413,Direct For Biological Sciences,Div Of Biological Infrastructure
2002,07/01/2002,06/30/2005,05/29/2002,05/29/2002,Standard Grant,140000,0200415,Directorate For Engineering,"Div Of Electrical, Commun & Cyber Sys"
2002,06/01/2002,05/31/2005,05/20/2002,03/03/2004,Continuing grant,97261,0200420,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2002,07/01/2002,06/30/2005,05/02/2002,05/02/2002,Standard Grant,239999,0200424,Directorate For Engineering,"Div Of Electrical, Commun & Cyber Sys"
2002,07/01/2002,06/30/2006,04/05/2002,04/13/2004,Continuing Grant,400391,0200429,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2002,07/15/2002,06/30/2005,07/05/2002,07/05/2002,Standard Grant,254934,0200436,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2002,09/01/2002,08/31/2007,08/22/2002,08/02/2006,Standard Grant,434257,0200439,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2002,05/15/2002,04/30/2006,05/28/2002,05/28/2002,Standard Grant,276123,0200440,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2002,05/01/2002,07/31/2005,05/02/2002,04/29/2005,Continuing grant,240000,0200445,Directorate For Engineering,"Div Of Electrical, Commun & Cyber Sys"
2002,06/01/2002,11/30/2005,05/31/2002,05/31/2002,Standard Grant,120000,0200449,Directorate For Engineering,"Div Of Electrical, Commun & Cyber Sys"
2002,07/01/2002,12/31/2002,03/29/2002,03/29/2002,Continuing grant,64499,0200450,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2002,08/15/2002,07/31/2005,08/02/2002,08/02/2002,Standard Grant,141649,0200457,Direct For Biological Sciences,Div Of Biological Infrastructure
2002,05/01/2002,10/31/2003,04/24/2002,04/24/2002,Standard Grant,15000,0200459,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2002,05/01/2002,04/30/2004,05/01/2002,05/01/2002,Standard Grant,195211,0200461,Direct For Biological Sciences,Div Of Biological Infrastructure
2002,06/01/2002,05/31/2005,04/24/2002,04/24/2002,Continuing grant,68607,0200465,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2002,07/01/2002,06/30/2004,06/19/2002,06/19/2002,Fellowship Award,100000,0200469,Direct For Biological Sciences,Div Of Biological Infrastructure
2002,03/01/2002,02/28/2003,03/07/2002,03/07/2002,Standard Grant,10000,0200471,Directorate For Engineering,Div Of Industrial Innovation & Partnersh
2002,07/01/2002,06/30/2006,05/28/2002,07/06/2004,Continuing grant,129000,0200477,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2002,07/01/2002,06/30/2004,06/19/2002,06/19/2002,Fellowship Award,100000,0200482,Direct For Biological Sciences,Div Of Biological Infrastructure
2002,07/01/2002,06/30/2005,06/26/2002,06/26/2003,Standard Grant,114796,0200484,Direct For Biological Sciences,Div Of Biological Infrastructure
2002,01/01/2003,12/31/2004,07/09/2002,07/09/2002,Fellowship Award,100000,0200485,Direct For Biological Sciences,Div Of Biological Infrastructure
2002,04/01/2002,03/31/2003,12/17/2001,12/17/2001,Standard Grant,25000,0200487,Directorate For Engineering,"Div Of Chem, Bioeng, Env, & Transp Sys"
2002,02/01/2002,01/31/2004,01/23/2002,01/23/2002,Standard Grant,98876,0200490,Direct For Biological Sciences,Div Of Molecular and Cellular Bioscience
2002,08/01/2002,07/31/2006,07/25/2002,05/28/2003,Standard Grant,156000,0200492,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2002,07/01/2002,06/30/2004,06/11/2002,06/11/2002,Fellowship Award,100000,0200493,Direct For Biological Sciences,Div Of Biological Infrastructure
2002,04/01/2002,03/31/2005,03/05/2002,01/17/2003,Standard Grant,264763,0200495,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2002,04/01/2002,03/31/2006,03/19/2002,11/30/2004,Standard Grant,400893,0200498,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2002,09/01/2002,08/31/2007,08/22/2002,08/03/2006,Continuing Grant,3191000,0200500,Direct For Mathematical & Physical Scien,Division Of Physics
2002,01/15/2002,12/31/2002,01/16/2002,01/16/2002,Standard Grant,10000,0200502,Directorate For Engineering,Div Of Industrial Innovation & Partnersh
2002,07/01/2002,06/30/2004,06/14/2002,06/14/2002,Fellowship Award,100000,0200505,Direct For Biological Sciences,Div Of Biological Infrastructure
2002,04/01/2003,03/31/2010,03/08/2003,03/31/2009,Continuing grant,391113,0200509,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2002,08/01/2002,07/31/2005,08/05/2002,08/05/2002,Standard Grant,220000,0200510,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2002,07/01/2002,06/30/2006,06/05/2002,06/05/2002,Standard Grant,100697,0200511,Directorate For Engineering,"Div Of Electrical, Commun & Cyber Sys"
2002,09/01/2002,08/31/2004,06/21/2002,06/21/2002,Fellowship Award,100000,0200512,Direct For Biological Sciences,Div Of Biological Infrastructure
2002,04/15/2002,03/31/2006,04/11/2002,04/19/2005,Continuing Grant,298000,0200515,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2002,08/15/2002,07/31/2006,08/27/2002,06/15/2005,Continuing grant,345458,0200532,Direct For Biological Sciences,Division Of Integrative Organismal Systems
2002,04/01/2002,03/31/2003,03/15/2002,03/15/2002,Standard Grant,15000,0200541,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2002,06/01/2002,09/30/2003,05/20/2002,04/18/2003,Continuing Grant,69002,0200542,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2002,07/01/2002,09/30/2003,05/21/2002,05/14/2003,Continuing Grant,82086,0200543,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2002,04/15/2002,03/31/2004,04/22/2002,08/01/2003,Standard Grant,510873,0200548,Directorate For Geosciences,Division Of Ocean Sciences
2002,07/01/2002,06/30/2006,06/27/2002,07/09/2004,Continuing grant,121887,0200551,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2002,08/01/2002,07/31/2005,07/25/2002,06/21/2004,Continuing Grant,500000,0200554,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2002,06/15/2002,05/31/2006,06/13/2002,07/09/2004,Continuing Grant,227163,0200566,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2002,07/15/2002,06/30/2006,07/12/2002,04/05/2004,Continuing grant,89997,0200574,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2002,07/01/2002,06/30/2004,05/21/2002,05/21/2002,Standard Grant,250000,0200575,Direct For Biological Sciences,Div Of Biological Infrastructure
2002,07/01/2002,06/30/2006,06/26/2002,04/14/2004,Continuing grant,153541,0200584,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2002,06/15/2002,05/31/2007,05/22/2002,05/23/2006,Standard Grant,98094,0200587,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2002,07/01/2002,06/30/2006,03/29/2002,09/04/2003,Continuing grant,272612,0200591,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2002,07/01/2002,06/30/2007,06/12/2002,07/10/2006,Continuing Grant,179199,0200592,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2002,07/01/2002,06/30/2008,03/29/2002,06/08/2006,Continuing grant,448007,0200595,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2002,05/01/2002,04/30/2006,04/24/2002,02/09/2004,Continuing grant,123000,0200596,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2002,06/01/2002,05/31/2006,03/29/2002,02/26/2004,Continuing grant,240803,0200601,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2002,06/15/2002,05/31/2008,06/12/2002,03/14/2006,Continuing grant,284195,0200605,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2002,06/01/2002,05/31/2006,05/06/2002,05/06/2002,Standard Grant,104147,0200607,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2002,07/01/2002,06/30/2005,07/02/2002,03/27/2004,Continuing Grant,90003,0200614,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2002,11/15/2001,10/31/2003,12/04/2001,08/07/2003,Standard Grant,84796,0200619,"Direct For Social, Behav & Economic Scie",Division Of Behavioral and Cognitive Sci
2002,06/01/2002,05/31/2006,04/25/2002,07/19/2005,Continuing grant,102104,0200624,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2002,06/01/2002,05/31/2007,04/24/2002,04/17/2006,Continuing grant,102630,0200628,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2002,09/01/2002,08/31/2004,06/26/2002,06/26/2002,Fellowship Award,100000,0200631,Direct For Biological Sciences,Div Of Biological Infrastructure
2002,11/15/2001,02/14/2007,11/09/2001,11/16/2006,Contract,4744855,0200639,Directorate For Engineering,Div Of Industrial Innovation & Partnersh
2002,05/15/2002,04/30/2005,04/29/2002,04/29/2002,Standard Grant,101801,0200644,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2002,06/01/2002,05/31/2006,04/26/2002,04/26/2002,Standard Grant,103700,0200646,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2002,06/01/2002,05/31/2006,04/30/2002,04/30/2002,Standard Grant,103369,0200649,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2002,06/01/2002,12/31/2005,04/11/2002,06/07/2004,Continuing grant,206000,0200659,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2002,08/15/2002,07/31/2005,08/22/2002,08/22/2002,Standard Grant,60000,0200665,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2002,05/01/2002,04/30/2006,04/09/2002,04/09/2002,Standard Grant,47452,0200669,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2002,07/01/2002,07/31/2004,07/02/2002,06/18/2003,Continuing grant,78498,0200670,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2002,07/01/2002,06/30/2007,06/18/2002,03/14/2006,Standard Grant,83700,0200671,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2002,08/15/2002,07/31/2006,08/15/2002,04/16/2004,Continuing grant,116032,0200673,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2002,04/15/2002,03/31/2004,04/08/2002,04/08/2002,Standard Grant,146044,0200676,Directorate For Geosciences,Div Atmospheric & Geospace Sciences
2002,05/15/2002,04/30/2007,05/13/2002,06/26/2006,Standard Grant,250001,0200681,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2002,07/01/2002,06/30/2006,06/28/2002,03/19/2004,Continuing grant,149811,0200687,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2002,07/15/2002,06/30/2005,07/25/2002,05/24/2004,Continuing grant,93000,0200689,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2002,06/01/2002,05/31/2006,05/06/2002,06/28/2004,Continuing grant,427215,0200690,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2002,07/15/2002,06/30/2006,08/15/2002,08/15/2002,Standard Grant,85173,0200698,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2002,08/01/2002,07/31/2005,07/30/2002,05/03/2004,Continuing grant,90000,0200699,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2002,06/15/2002,05/31/2004,05/22/2002,05/22/2002,Standard Grant,37639,0200700,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2002,06/15/2002,05/31/2005,05/22/2002,01/28/2003,Standard Grant,88048,0200703,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2002,07/01/2002,06/30/2005,07/08/2002,04/05/2004,Continuing grant,192002,0200710,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2002,06/01/2002,05/31/2008,05/28/2002,05/30/2007,Continuing grant,350000,0200712,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2002,07/01/2002,06/30/2006,06/26/2002,07/22/2005,Continuing grant,430452,0200713,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2002,08/01/2002,07/31/2006,08/02/2002,08/02/2002,Standard Grant,87000,0200714,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2002,01/01/2003,12/31/2004,08/01/2002,08/01/2002,Fellowship Award,100000,0200718,Direct For Biological Sciences,Div Of Biological Infrastructure
2002,01/01/2003,12/31/2004,07/10/2002,07/10/2002,Fellowship Award,100000,0200720,Direct For Biological Sciences,Div Of Biological Infrastructure
2002,07/15/2002,06/30/2006,07/25/2002,07/25/2002,Standard Grant,96000,0200724,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
