Year,AwardEffectiveDate,AwardExpirationDate,MinAmdLetterDate,MaxAmdLetterDate,AwardInstrument,AwardAmount,AwardID,Directorate,Division
2004,06/01/2004,05/31/2008,05/17/2004,05/17/2004,Standard Grant,108000,0400163,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2004,06/01/2004,05/31/2009,05/17/2004,03/17/2008,Standard Grant,464821,0400167,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2004,08/01/2004,07/31/2008,07/22/2004,01/27/2006,Standard Grant,199244,0400168,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2004,06/01/2004,05/31/2008,05/12/2004,05/12/2004,Standard Grant,130904,0400183,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2004,09/01/2004,08/31/2007,08/12/2004,08/12/2004,Standard Grant,100000,0400187,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2004,05/15/2004,04/30/2008,04/29/2004,04/07/2005,Standard Grant,266502,0400214,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2004,07/01/2004,06/30/2007,05/19/2004,04/21/2006,Continuing Grant,193112,0400231,Direct For Mathematical & Physical Scien,Division Of Physics
2004,07/01/2004,06/30/2008,06/03/2004,06/03/2004,Standard Grant,150000,0400232,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2004,06/15/2004,05/31/2009,06/08/2004,02/28/2008,Continuing grant,360000,0400260,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2004,07/15/2004,06/30/2006,07/12/2004,07/12/2004,Standard Grant,149999,0400264,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2004,07/01/2004,06/30/2008,06/24/2004,01/23/2007,Standard Grant,210887,0400267,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2004,05/01/2004,04/30/2008,03/24/2004,03/24/2004,Standard Grant,210000,0400268,Directorate For Engineering,"Div Of Electrical, Commun & Cyber Sys"
2004,07/01/2004,06/30/2008,07/01/2004,07/01/2004,Standard Grant,599535,0400277,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2004,08/01/2004,07/31/2008,04/01/2004,09/01/2006,Continuing grant,299735,0400287,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2004,08/15/2004,07/31/2010,08/12/2004,04/09/2009,Continuing grant,403000,0400292,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2004,09/15/2004,08/31/2007,09/07/2004,09/07/2004,Standard Grant,377796,0400294,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2004,07/01/2004,12/31/2008,06/16/2004,04/25/2008,Standard Grant,599172,0400296,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2004,08/15/2004,07/31/2008,08/12/2004,08/31/2006,Standard Grant,391000,0400298,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2004,09/01/2004,08/31/2010,08/24/2004,04/23/2009,Standard Grant,109717,0400301,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2004,04/15/2004,03/31/2008,04/09/2004,06/07/2005,Standard Grant,186000,0400306,Directorate For Engineering,"Div Of Electrical, Commun & Cyber Sys"
2004,06/01/2004,05/31/2007,03/05/2004,03/05/2004,Standard Grant,87026,0400307,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2004,07/01/2004,06/30/2008,06/24/2004,08/31/2006,Standard Grant,349361,0400310,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2004,03/01/2004,02/29/2008,03/01/2004,03/01/2004,Standard Grant,345659,0400316,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2004,09/01/2004,08/31/2007,04/22/2004,08/09/2006,Continuing Grant,584154,0400332,Direct For Mathematical & Physical Scien,Division Of Physics
2004,09/01/2004,03/31/2005,09/02/2004,09/02/2004,Standard Grant,200000,0400337,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2004,07/01/2004,12/31/2008,06/24/2004,06/23/2008,Standard Grant,97132,0400342,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2004,09/01/2004,08/31/2008,08/24/2004,08/24/2004,Standard Grant,264792,0400345,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2004,08/01/2004,07/31/2008,07/22/2004,04/22/2005,Continuing grant,184756,0400352,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2004,07/01/2004,06/30/2007,04/30/2004,06/15/2006,Continuing grant,305915,0400359,Direct For Mathematical & Physical Scien,Division Of Physics
2004,07/01/2004,06/30/2007,06/10/2004,06/10/2004,Standard Grant,691000,0400363,Direct For Mathematical & Physical Scien,Division Of Chemistry
2004,07/01/2004,06/30/2008,06/09/2004,07/24/2006,Continuing Grant,573000,0400369,Direct For Mathematical & Physical Scien,Division Of Physics
2004,06/01/2004,05/31/2010,05/27/2004,04/17/2009,Standard Grant,271000,0400370,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2004,05/01/2004,04/30/2005,04/22/2004,08/19/2004,Standard Grant,5000,0400383,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2004,07/01/2004,12/31/2005,04/15/2004,05/10/2005,Continuing grant,125458,0400386,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2004,06/01/2004,05/31/2010,04/07/2004,02/01/2008,Continuing grant,170905,0400387,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2004,06/01/2004,05/31/2008,03/24/2004,03/24/2004,Standard Grant,119942,0400391,Directorate For Engineering,"Div Of Electrical, Commun & Cyber Sys"
2004,04/15/2004,12/31/2004,04/15/2004,04/15/2004,Standard Grant,20000,0400400,"Direct For Social, Behav & Economic Scie",Division Of Behavioral and Cognitive Sci
2004,10/01/2004,09/30/2006,09/22/2004,06/19/2006,Standard Grant,66730,0400402,Direct For Mathematical & Physical Scien,Division Of Physics
2004,09/01/2002,08/31/2009,11/20/2003,07/22/2009,Continuing grant,3243782,0400403,Direct For Education and Human Resources,Division Of Research On Learning
2004,07/01/2004,06/30/2007,06/24/2004,06/24/2004,Standard Grant,110000,0400411,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2004,07/01/2004,06/30/2008,04/09/2004,06/29/2007,Standard Grant,210000,0400413,Directorate For Engineering,"Div Of Electrical, Commun & Cyber Sys"
2004,06/01/2004,09/30/2007,05/17/2004,03/28/2006,Continuing Grant,150000,0400414,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2004,04/01/2004,03/31/2007,03/01/2004,02/15/2006,Continuing grant,245477,0400416,Direct For Mathematical & Physical Scien,Division Of Materials Research
2004,08/01/2004,07/31/2007,07/20/2004,04/20/2006,Continuing Grant,577118,0400417,Direct For Mathematical & Physical Scien,Division Of Chemistry
2004,02/15/2004,01/31/2005,02/06/2004,02/06/2004,Standard Grant,5000,0400419,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2004,07/15/2004,06/30/2007,07/14/2004,12/27/2005,Standard Grant,129859,0400420,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2004,06/01/2004,05/31/2008,06/03/2004,06/03/2004,Standard Grant,140000,0400423,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2004,06/01/2004,11/30/2008,06/02/2004,08/04/2008,Continuing Grant,1795000,0400424,Direct For Mathematical & Physical Scien,Division Of Physics
2004,07/01/2004,06/30/2008,05/10/2004,12/27/2005,Continuing grant,123318,0400426,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2004,09/01/2004,02/28/2009,04/28/2004,02/08/2008,Continuing Grant,412757,0400429,Directorate For Geosciences,Div Atmospheric & Geospace Sciences
2004,07/01/2004,06/30/2006,03/26/2004,03/26/2004,Fellowship Award,100000,0400430,Direct For Biological Sciences,Div Of Biological Infrastructure
2004,05/01/2004,04/30/2006,05/04/2004,05/04/2004,Standard Grant,123745,0400433,Direct For Biological Sciences,Div Of Biological Infrastructure
2004,04/15/2004,03/31/2008,04/01/2004,04/03/2006,Continuing grant,454992,0400434,Direct For Mathematical & Physical Scien,Division Of Materials Research
2004,07/01/2004,06/30/2007,05/19/2004,05/09/2006,Continuing grant,120000,0400438,Direct For Mathematical & Physical Scien,Division Of Physics
2004,04/01/2004,04/30/2005,03/22/2004,01/21/2005,Standard Grant,64914,0400445,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2004,05/01/2004,04/30/2008,04/15/2004,04/15/2004,Standard Grant,119347,0400446,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2004,07/01/2004,06/30/2008,05/12/2004,05/02/2006,Continuing grant,150000,0400449,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2004,07/01/2004,06/30/2008,05/18/2004,08/16/2005,Continuing Grant,288476,0400451,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2004,06/01/2004,05/31/2008,04/07/2004,02/26/2006,Continuing Grant,183300,0400452,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2004,11/01/2003,02/28/2005,11/12/2003,07/14/2004,Standard Grant,67378,0400457,Direct For Education and Human Resources,Division Of Research On Learning
2004,04/01/2004,03/31/2006,03/25/2004,02/22/2005,Standard Grant,49732,0400458,Directorate For Engineering,"Div Of Chem, Bioeng, Env, & Transp Sys"
2004,07/01/2004,06/30/2007,06/23/2004,06/23/2004,Standard Grant,80878,0400461,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2004,02/01/2004,01/31/2009,02/05/2004,08/16/2007,Standard Grant,369507,0400462,Directorate For Geosciences,Division Of Ocean Sciences
2004,06/01/2004,05/31/2005,05/27/2004,05/27/2004,Standard Grant,25000,0400465,Direct For Mathematical & Physical Scien,Division Of Physics
2004,08/01/2004,07/31/2007,07/29/2004,07/29/2004,Standard Grant,104360,0400467,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2004,08/15/2004,07/31/2008,05/10/2004,07/24/2007,Standard Grant,246929,0400470,Directorate For Engineering,"Div Of Electrical, Commun & Cyber Sys"
2004,02/01/2004,09/30/2010,02/05/2004,02/05/2004,Standard Grant,729418,0400471,Directorate For Geosciences,Division Of Ocean Sciences
2004,05/15/2004,06/30/2007,05/13/2004,05/13/2004,Standard Grant,150000,0400474,Directorate For Engineering,"Div Of Electrical, Commun & Cyber Sys"
2004,11/01/2002,06/30/2005,10/21/2003,10/21/2003,Standard Grant,16235,0400477,Office Of The Director,Office Of Internatl Science &Engineering
2004,09/01/2004,08/31/2008,04/09/2004,04/09/2004,Standard Grant,210000,0400479,Directorate For Engineering,"Div Of Electrical, Commun & Cyber Sys"
2004,06/01/2004,05/31/2009,05/13/2004,04/08/2008,Standard Grant,145874,0400481,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2004,07/01/2004,06/30/2010,05/17/2004,04/11/2008,Continuing grant,350000,0400482,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2004,06/01/2004,05/31/2008,04/14/2004,04/14/2004,Standard Grant,106000,0400484,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2004,09/01/2003,05/31/2005,11/05/2003,02/10/2005,Standard Grant,10067,0400488,"Direct For Social, Behav & Economic Scie",Divn Of Social and Economic Sciences
2004,07/01/2004,04/30/2006,04/28/2004,06/08/2005,Continuing Grant,125000,0400491,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2004,09/01/2004,08/31/2008,09/02/2004,09/02/2004,Standard Grant,100000,0400493,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2004,06/01/2004,05/31/2007,05/18/2004,05/18/2004,Standard Grant,141000,0400498,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2004,04/01/2004,03/31/2007,03/31/2004,03/31/2004,Standard Grant,179478,0400501,Directorate For Engineering,"Div Of Electrical, Commun & Cyber Sys"
2004,07/01/2004,01/31/2005,04/07/2004,04/07/2004,Standard Grant,85105,0400505,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2004,03/01/2004,02/28/2006,04/16/2004,04/16/2004,Standard Grant,227171,0400506,Direct For Education and Human Resources,Division Of Research On Learning
2004,08/01/2004,07/31/2007,07/26/2004,07/26/2004,Standard Grant,105000,0400507,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2004,06/01/2004,01/31/2006,04/29/2004,04/29/2004,Standard Grant,62187,0400509,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2004,05/01/2004,04/30/2008,04/02/2004,04/07/2006,Continuing grant,360000,0400512,Direct For Mathematical & Physical Scien,Division Of Materials Research
2004,04/01/2004,03/31/2005,03/25/2004,03/25/2004,Standard Grant,6000,0400515,Office Of The Director,Office Of Internatl Science &Engineering
2004,07/01/2004,06/30/2006,04/08/2004,04/08/2004,Fellowship Award,100000,0400517,Direct For Biological Sciences,Div Of Biological Infrastructure
2004,01/01/2004,06/30/2005,10/23/2003,03/25/2005,Standard Grant,44470,0400518,Directorate For Geosciences,Division Of Ocean Sciences
2004,02/01/2004,01/31/2005,01/29/2004,01/29/2004,Standard Grant,99000,0400521,Directorate For Engineering,"Div Of Chem, Bioeng, Env, & Transp Sys"
2004,06/01/2004,05/31/2006,04/08/2004,02/28/2005,Continuing grant,219370,0400526,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2004,02/15/2004,01/31/2006,01/28/2004,01/28/2004,Standard Grant,319224,0400529,Direct For Computer & Info Scie & Enginr,Div Of Information & Intelligent Systems
2004,06/15/2004,05/31/2008,06/16/2004,04/12/2006,Continuing grant,231445,0400532,Directorate For Geosciences,Div Atmospheric & Geospace Sciences
2004,07/01/2004,06/30/2008,06/23/2004,05/30/2006,Continuing grant,135000,0400533,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2004,09/01/2004,08/31/2007,05/27/2004,08/05/2004,Standard Grant,232800,0400535,Directorate For Engineering,"Div Of Electrical, Commun & Cyber Sys"
2004,08/15/2004,07/31/2008,08/04/2004,05/10/2006,Continuing grant,228000,0400539,Direct For Mathematical & Physical Scien,Division Of Chemistry
2004,10/01/2004,09/30/2008,06/07/2004,06/07/2004,Standard Grant,118359,0400548,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2004,09/01/2003,02/28/2006,01/07/2004,02/28/2005,Standard Grant,29937,0400552,Directorate For Geosciences,Office of Polar Programs (OPP)
2004,09/01/2003,10/31/2004,11/06/2003,05/28/2004,Standard Grant,9676,0400554,Office Of The Director,Office Of Internatl Science &Engineering
2004,06/15/2004,05/31/2009,06/08/2004,06/13/2008,Continuing Grant,155568,0400558,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2004,10/01/2003,10/31/2005,01/13/2004,07/09/2004,Continuing grant,322054,0400559,"Direct For Social, Behav & Economic Scie",Division Of Behavioral and Cognitive Sci
2004,07/01/2004,06/30/2007,06/02/2004,06/02/2004,Standard Grant,52767,0400568,Directorate For Engineering,"Div Of Electrical, Commun & Cyber Sys"
2004,05/01/2004,01/31/2005,03/18/2004,03/18/2004,Standard Grant,15000,0400571,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2004,02/15/2004,08/31/2011,01/26/2004,02/07/2011,Continuing Grant,403768,0400575,Directorate For Engineering,Div Of Industrial Innovation & Partnersh
2004,04/01/2004,03/31/2008,03/24/2004,03/24/2004,Standard Grant,330000,0400578,Direct For Mathematical & Physical Scien,Division Of Materials Research
2004,07/01/2004,06/30/2006,04/08/2004,04/08/2004,Fellowship Award,100000,0400579,Direct For Biological Sciences,Div Of Biological Infrastructure
2004,05/15/2004,04/30/2007,05/18/2004,04/07/2006,Standard Grant,361647,0400580,Direct For Biological Sciences,Div Of Biological Infrastructure
2004,08/22/2003,08/31/2004,10/31/2003,10/31/2003,Standard Grant,5000,0400581,Direct For Mathematical & Physical Scien,Division Of Materials Research
2004,08/01/2004,07/31/2008,03/29/2004,07/19/2006,Continuing grant,1200000,0400583,Direct For Mathematical & Physical Scien,Division Of Physics
2004,05/15/2004,04/30/2009,05/10/2004,03/04/2008,Standard Grant,218297,0400584,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2004,06/01/2004,05/31/2005,04/30/2004,04/30/2004,Standard Grant,12000,0400585,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2004,06/01/2004,03/31/2005,04/01/2004,04/01/2004,Standard Grant,71359,0400587,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2004,08/01/2004,07/31/2007,07/21/2004,07/21/2004,Standard Grant,30000,0400588,Direct For Mathematical & Physical Scien,Division Of Physics
2004,05/01/2004,12/31/2007,04/30/2004,02/09/2006,Continuing grant,266392,0400590,Directorate For Geosciences,Div Atmospheric & Geospace Sciences
2004,07/01/2004,06/30/2006,04/02/2004,04/02/2004,Fellowship Award,100000,0400591,Direct For Biological Sciences,Div Of Biological Infrastructure
2004,10/01/2004,03/31/2008,04/28/2004,10/05/2007,Continuing Grant,4267585,0400596,Direct For Mathematical & Physical Scien,Division Of Physics
2004,07/01/2004,06/30/2006,04/02/2004,04/02/2004,Fellowship Award,100000,0400598,Direct For Biological Sciences,Div Of Biological Infrastructure
2004,06/01/2004,06/30/2006,04/07/2004,04/07/2004,Standard Grant,89001,0400611,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2004,07/01/2004,06/30/2009,03/29/2004,05/15/2008,Continuing Grant,309999,0400614,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2004,06/01/2004,05/31/2007,03/25/2004,03/25/2004,Standard Grant,210000,0400615,Directorate For Engineering,"Div Of Electrical, Commun & Cyber Sys"
2004,07/01/2004,06/30/2011,05/07/2004,09/11/2007,Continuing Grant,400000,0400617,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2004,06/01/2004,08/31/2006,05/13/2004,05/13/2004,Standard Grant,111766,0400628,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2004,07/01/2004,04/30/2005,04/02/2004,04/02/2004,Standard Grant,90001,0400631,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2004,07/01/2004,06/30/2010,05/14/2004,06/09/2008,Continuing Grant,305000,0400633,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2004,07/01/2004,12/31/2006,06/21/2004,06/21/2004,Standard Grant,75001,0400636,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2004,09/01/2004,10/31/2005,08/04/2004,08/03/2005,Continuing Grant,140000,0400637,Directorate For Engineering,"Div Of Electrical, Commun & Cyber Sys"
2004,08/01/2004,07/31/2007,06/18/2004,06/18/2004,Standard Grant,76034,0400639,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2004,07/01/2004,06/30/2008,06/03/2004,06/03/2004,Standard Grant,135000,0400640,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2004,06/01/2004,05/31/2009,04/19/2004,05/12/2008,Standard Grant,103501,0400643,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2004,07/01/2004,06/30/2009,05/12/2004,05/15/2007,Continuing grant,299892,0400647,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2004,08/01/2004,07/31/2010,07/20/2004,07/09/2009,Standard Grant,1299999,0400648,Directorate For Engineering,"Div Of Chem, Bioeng, Env, & Transp Sys"
2004,08/01/2004,07/31/2007,07/26/2004,07/26/2004,Standard Grant,230000,0400657,Directorate For Engineering,"Div Of Electrical, Commun & Cyber Sys"
2004,04/15/2004,03/31/2007,04/12/2004,04/12/2004,Standard Grant,180000,0400661,Directorate For Engineering,"Div Of Electrical, Commun & Cyber Sys"
2004,05/01/2004,04/30/2007,04/01/2004,02/05/2006,Continuing Grant,461000,0400663,Direct For Mathematical & Physical Scien,Division Of Chemistry
2004,07/01/2004,06/30/2007,04/01/2004,04/01/2004,Standard Grant,107328,0400666,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2004,08/01/2004,07/31/2008,07/26/2004,07/26/2004,Standard Grant,117000,0400674,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2004,04/01/2004,03/31/2008,03/04/2004,03/04/2004,Standard Grant,207694,0400675,Direct For Biological Sciences,Div Of Biological Infrastructure
2004,08/01/2005,07/31/2009,04/12/2005,04/04/2006,Standard Grant,692596,0400676,Direct For Mathematical & Physical Scien,Division Of Materials Research
2004,08/01/2004,10/31/2004,07/30/2004,07/30/2004,Standard Grant,102345,0400678,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2004,07/01/2004,06/30/2007,06/04/2004,06/04/2004,Standard Grant,108080,0400679,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2004,09/01/2004,08/31/2008,08/12/2004,09/13/2007,Standard Grant,285142,0400684,Direct For Biological Sciences,Div Of Biological Infrastructure
2004,07/01/2004,06/30/2007,03/31/2004,03/31/2004,Standard Grant,120000,0400687,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2004,01/01/2005,12/31/2006,04/12/2004,04/12/2004,Fellowship Award,100000,0400688,Direct For Biological Sciences,Div Of Biological Infrastructure
2004,09/01/2004,08/31/2008,08/04/2004,05/03/2006,Continuing Grant,180000,0400696,Directorate For Engineering,"Div Of Electrical, Commun & Cyber Sys"
2004,09/01/2004,08/31/2007,08/26/2004,08/26/2004,Standard Grant,119998,0400698,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2004,04/01/2004,03/31/2009,04/02/2004,04/04/2008,Continuing Grant,2583099,0400699,Direct For Mathematical & Physical Scien,Division Of Materials Research
2004,06/01/2004,05/31/2007,05/26/2004,05/26/2004,Standard Grant,90000,0400702,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2004,05/15/2004,04/30/2006,05/12/2004,05/12/2004,Standard Grant,32442,0400706,Direct For Biological Sciences,Div Of Biological Infrastructure
2004,05/15/2004,04/30/2009,05/14/2004,05/14/2004,Standard Grant,469930,0400713,Directorate For Geosciences,Div Atmospheric & Geospace Sciences
2004,07/01/2004,06/30/2007,06/16/2004,06/16/2004,Standard Grant,72340,0400718,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2004,07/01/2004,06/30/2007,04/01/2004,03/15/2006,Continuing grant,127400,0400727,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2004,09/01/2004,08/31/2008,08/19/2004,08/19/2004,Standard Grant,193866,0400730,Directorate For Engineering,"Div Of Electrical, Commun & Cyber Sys"
2004,06/01/2004,05/31/2008,04/01/2004,06/07/2007,Standard Grant,117246,0400731,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2004,07/01/2004,06/30/2006,04/08/2004,04/08/2004,Fellowship Award,100000,0400736,Direct For Biological Sciences,Div Of Biological Infrastructure
2004,06/01/2004,05/31/2008,03/24/2004,03/02/2006,Continuing Grant,121443,0400741,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2004,09/30/2003,05/31/2005,10/14/2003,10/14/2003,Standard Grant,60704,0400742,Directorate For Geosciences,Division Of Earth Sciences
2004,09/30/2003,12/31/2005,10/14/2003,10/14/2003,Standard Grant,141101,0400745,Directorate For Geosciences,Division Of Earth Sciences
2004,06/15/2004,05/31/2010,06/07/2004,04/28/2008,Continuing grant,317646,0400746,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2004,05/01/2004,04/30/2006,04/06/2004,04/06/2004,Standard Grant,270042,0400752,Direct For Biological Sciences,Div Of Biological Infrastructure
2004,06/01/2004,05/31/2007,04/16/2004,04/16/2004,Standard Grant,86005,0400754,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2004,05/01/2004,04/30/2007,04/15/2004,03/25/2005,Standard Grant,69645,0400759,Direct For Biological Sciences,Div Of Biological Infrastructure
2004,06/01/2004,06/30/2006,03/17/2004,04/08/2005,Standard Grant,166000,0400760,Directorate For Engineering,"Div Of Electrical, Commun & Cyber Sys"
2004,08/15/2004,07/31/2009,08/20/2004,04/14/2006,Continuing grant,590000,0400768,Direct For Mathematical & Physical Scien,Division Of Chemistry
2004,05/01/2004,04/30/2006,04/06/2004,04/06/2004,Standard Grant,185890,0400776,Direct For Biological Sciences,Div Of Biological Infrastructure
2004,08/01/2004,01/31/2006,07/23/2004,07/23/2004,Standard Grant,16500,0400785,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2004,07/01/2004,06/30/2007,04/16/2004,04/16/2004,Standard Grant,32018,0400789,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2004,05/15/2004,04/30/2006,05/07/2004,05/07/2004,Standard Grant,179921,0400791,Direct For Biological Sciences,Div Of Biological Infrastructure
2004,07/01/2004,06/30/2008,04/28/2004,04/05/2006,Continuing grant,252388,0400794,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
