Year,AwardEffectiveDate,AwardExpirationDate,MinAmdLetterDate,MaxAmdLetterDate,AwardInstrument,AwardAmount,AwardID,Directorate,Division
2010,09/01/2009,06/30/2014,01/08/2010,05/04/2012,Continuing Grant,514615,1000845,Direct For Computer & Info Scie & Enginr,Div Of Information & Intelligent Systems
2010,07/01/2010,06/30/2012,06/25/2010,06/01/2011,Standard Grant,135000,1000863,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2010,08/01/2010,07/31/2013,07/23/2010,05/03/2011,Standard Grant,441704,1000874,Directorate For Geosciences,Div Atmospheric & Geospace Sciences
2010,07/01/2010,06/30/2014,06/14/2010,06/14/2010,Standard Grant,449910,1000906,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2010,06/01/2010,05/31/2014,04/19/2010,01/11/2012,Standard Grant,225442,1000908,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2010,08/01/2010,07/31/2014,07/27/2010,07/27/2010,Standard Grant,310000,1000912,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2010,07/01/2010,06/30/2014,06/25/2010,06/22/2011,Standard Grant,105998,1000926,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2010,06/01/2010,06/30/2013,03/30/2010,03/09/2011,Standard Grant,388844,1000954,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2010,10/15/2009,09/30/2012,10/16/2009,10/16/2009,Standard Grant,453737,1000965,Direct For Computer & Info Scie & Enginr,Division Of Computer and Network Systems
2010,08/15/2010,07/31/2014,05/12/2010,05/12/2010,Standard Grant,300000,1000972,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2010,07/01/2010,04/30/2014,04/26/2010,11/15/2013,Standard Grant,400000,1000978,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2010,10/01/2010,08/31/2011,09/21/2010,09/21/2010,Continuing grant,131179,1001006,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2010,10/01/2010,09/30/2016,09/21/2010,09/21/2010,Standard Grant,989865,1001012,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2010,07/15/2010,06/30/2014,07/06/2010,04/06/2012,Continuing Grant,210000,1001017,Direct For Mathematical & Physical Scien,Division Of Physics
2010,07/01/2010,06/30/2015,03/29/2010,03/29/2010,Standard Grant,211354,1001023,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2010,07/15/2010,06/30/2014,07/07/2010,07/07/2010,Standard Grant,194997,1001036,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2010,07/01/2010,06/30/2015,05/13/2010,07/31/2014,Standard Grant,302000,1001039,Directorate For Engineering,"Div Of Electrical, Commun & Cyber Sys"
2010,08/17/2009,02/28/2013,01/08/2010,01/08/2010,Standard Grant,325798,1001040,Directorate For Engineering,"Div Of Civil, Mechanical, & Manufact Inn"
2010,07/01/2010,08/31/2013,05/12/2010,04/05/2012,Continuing Grant,149999,1001046,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2010,10/15/2009,09/30/2014,11/05/2009,11/05/2009,Fellowship,40500,1001048,Direct For Education and Human Resources,Division Of Graduate Education
2010,05/01/2009,06/30/2013,01/14/2010,11/08/2012,Standard Grant,76405,1001056,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2010,05/15/2010,04/30/2011,02/09/2010,02/09/2010,Standard Grant,35000,1001062,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2010,09/01/2010,08/31/2013,08/23/2010,08/30/2011,Standard Grant,142875,1001065,Office Of The Director,Office Of Internatl Science &Engineering
2010,06/01/2010,05/31/2016,05/06/2010,05/14/2014,Continuing grant,649999,1001068,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2010,08/15/2010,07/31/2015,08/04/2010,08/04/2010,Standard Grant,136000,1001070,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2010,07/01/2010,06/30/2013,06/15/2010,03/19/2012,Continuing grant,197890,1001071,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2010,10/01/2010,09/30/2015,09/22/2010,08/20/2012,Continuing Grant,90000,1001074,Directorate For Geosciences,Div Atmospheric & Geospace Sciences
2010,09/01/2010,12/31/2015,08/25/2010,12/04/2014,Standard Grant,156001,1001077,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2010,09/01/2010,08/31/2015,08/16/2010,09/13/2013,Continuing Grant,550146,1001078,Direct For Mathematical & Physical Scien,Division Of Physics
2010,07/15/2010,06/30/2016,07/10/2010,05/13/2015,Standard Grant,299948,1001079,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2010,06/01/2010,09/30/2011,05/12/2010,05/12/2010,Continuing Grant,49694,1001083,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2010,10/01/2010,09/30/2013,09/22/2010,08/08/2012,Continuing Grant,120000,1001086,Directorate For Geosciences,Div Atmospheric & Geospace Sciences
2010,10/01/2010,09/30/2013,09/22/2010,08/10/2012,Continuing Grant,184279,1001088,Directorate For Geosciences,Div Atmospheric & Geospace Sciences
2010,09/15/2010,08/31/2013,09/07/2010,09/07/2010,Standard Grant,176515,1001091,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2010,07/01/2009,06/30/2011,05/11/2010,07/23/2010,Continuing grant,201490,1001092,Directorate For Engineering,"Div Of Chem, Bioeng, Env, & Transp Sys"
2010,06/01/2010,05/31/2013,05/07/2010,05/07/2010,Standard Grant,53003,1001098,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2010,06/01/2010,05/31/2014,04/22/2010,04/22/2010,Standard Grant,109371,1001102,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2010,08/15/2010,07/31/2013,08/04/2010,05/14/2012,Continuing grant,149732,1001111,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2010,08/01/2010,07/31/2014,07/16/2010,08/17/2011,Standard Grant,167752,1001115,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2010,07/01/2010,06/30/2014,04/14/2010,04/14/2010,Standard Grant,177936,1001116,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2010,04/01/2010,03/31/2011,04/13/2010,04/13/2010,Standard Grant,24997,1001125,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2010,01/15/2010,12/31/2011,02/03/2010,02/03/2010,Standard Grant,14250,1001130,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2010,05/15/2010,04/30/2011,02/09/2010,02/09/2010,Standard Grant,15000,1001133,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2010,07/01/2010,06/30/2014,05/11/2010,04/13/2012,Continuing grant,390000,1001139,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2010,07/01/2010,06/30/2014,05/07/2010,05/07/2010,Standard Grant,269978,1001141,Directorate For Engineering,"Div Of Electrical, Commun & Cyber Sys"
2010,08/01/2010,07/31/2014,07/20/2010,07/20/2010,Standard Grant,125999,1001144,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2010,07/01/2010,06/30/2014,05/07/2010,05/07/2010,Standard Grant,160000,1001146,Directorate For Engineering,"Div Of Electrical, Commun & Cyber Sys"
2010,01/15/2010,12/31/2010,01/19/2010,01/19/2010,Standard Grant,37578,1001151,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2010,01/01/2010,12/31/2011,12/01/2009,12/01/2009,Standard Grant,38500,1001153,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2010,07/01/2010,12/31/2015,05/07/2010,11/17/2014,Continuing grant,304963,1001154,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2010,06/01/2010,03/31/2015,04/14/2010,04/14/2010,Standard Grant,131552,1001156,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2010,08/15/2010,10/31/2011,08/05/2010,08/05/2010,Standard Grant,105903,1001157,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2010,07/01/2009,05/31/2011,12/02/2009,12/02/2009,Continuing grant,185154,1001158,Direct For Computer & Info Scie & Enginr,Division Of Computer and Network Systems
2010,07/01/2009,08/31/2010,10/21/2009,10/21/2009,Standard Grant,64843,1001160,Direct For Computer & Info Scie & Enginr,Division of Computing and Communication Foundations
2010,01/15/2010,12/31/2010,02/03/2010,02/03/2010,Standard Grant,15000,1001167,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2010,07/01/2010,06/30/2015,05/13/2010,05/13/2010,Standard Grant,420000,1001174,Directorate For Engineering,"Div Of Electrical, Commun & Cyber Sys"
2010,07/01/2010,06/30/2014,06/22/2010,06/22/2010,Standard Grant,172029,1001176,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2010,09/15/2010,08/31/2014,09/08/2010,07/02/2012,Continuing Grant,122000,1001179,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2010,08/15/2010,07/31/2013,08/12/2010,08/12/2010,Standard Grant,169999,1001180,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2010,01/01/2010,12/31/2010,12/01/2009,12/01/2009,Standard Grant,24550,1001181,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2010,09/15/2010,08/31/2014,09/07/2010,05/23/2012,Continuing grant,163000,1001182,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2010,02/15/2010,07/31/2012,01/29/2010,03/11/2011,Interagency Agreement,105715,1001186,Directorate For Geosciences,Office of Polar Programs (OPP)
2010,08/01/2010,07/31/2013,07/16/2010,06/01/2012,Continuing grant,279145,1001191,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2010,07/01/2010,06/30/2014,05/11/2010,04/30/2012,Continuing grant,206876,1001193,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
2010,09/01/2010,08/31/2015,05/19/2010,07/10/2012,Continuing Grant,258370,1001198,Direct For Mathematical & Physical Scien,Division Of Physics
2010,11/15/2009,10/31/2011,11/10/2009,11/10/2009,Standard Grant,19201,1001200,Direct For Education and Human Resources,Division Of Undergraduate Education
2010,05/15/2010,04/30/2012,05/06/2010,05/06/2010,Standard Grant,60000,1001216,Directorate For Engineering,"Div Of Chem, Bioeng, Env, & Transp Sys"
2010,06/01/2010,05/31/2014,04/28/2010,04/28/2010,Standard Grant,191745,1001230,Direct For Mathematical & Physical Scien,Division Of Mathematical Sciences
